transaction_id,customer_id,product_id,store_id,employee_id,quantity,purchase_date,_rescued_data
11991,213,259,22,22,4,2025-06-17,
11992,601,452,1,130,5,2025-05-20,
11993,222,197,6,166,3,2025-06-11,
11994,833,215,13,45,2,2025-05-23,
11995,891,312,20,11,5,2025-06-04,
11996,239,469,22,64,1,2025-06-12,
11997,337,355,11,182,4,2025-05-30,
11998,793,391,5,113,3,2025-06-17,
11999,152,128,10,113,5,2025-06-11,
12000,808,141,20,135,2,2025-06-07,
12001,923,204,20,134,5,2025-05-28,
12002,611,494,4,157,2,2025-06-15,
12003,3,176,25,41,1,2025-05-31,
12004,284,497,3,94,5,2025-06-10,
12005,880,151,22,96,3,2025-06-14,
12006,149,232,25,73,5,2025-05-21,
12007,134,413,17,100,1,2025-06-03,
12008,554,69,25,105,5,2025-05-23,
12009,257,71,16,199,4,2025-06-15,
12010,818,212,26,87,4,2025-05-31,
12011,179,309,15,174,3,2025-06-11,
12012,113,359,7,154,3,2025-06-04,
12013,677,454,10,14,2,2025-06-10,
12014,888,384,22,162,2,2025-06-07,
12015,27,263,16,166,1,2025-05-31,
12016,135,154,16,86,4,2025-05-23,
12017,16,432,17,17,4,2025-06-17,
12018,367,360,9,85,1,2025-06-13,
12019,809,281,18,25,3,2025-06-12,
12020,808,441,11,143,4,2025-06-16,
12021,244,161,26,174,1,2025-06-16,
12022,603,365,28,99,1,2025-05-26,
12023,332,378,18,73,4,2025-06-01,
12024,17,479,18,65,2,2025-06-06,
12025,179,284,1,186,5,2025-06-14,
12026,272,324,25,169,3,2025-05-31,
12027,54,112,2,155,5,2025-06-04,
12028,130,103,14,39,4,2025-05-27,
12029,760,108,29,86,2,2025-06-06,
12030,432,320,30,21,5,2025-06-10,
12031,539,366,4,150,1,2025-05-29,
12032,117,149,13,170,3,2025-06-18,
12033,764,352,15,37,1,2025-06-14,
12034,66,177,11,90,5,2025-05-21,
12035,488,472,28,80,1,2025-06-05,
12036,460,345,13,168,4,2025-06-17,
12037,797,68,15,179,3,2025-05-28,
12038,371,364,15,170,2,2025-05-26,
12039,526,333,2,101,4,2025-06-11,
12040,608,500,2,34,1,2025-06-08,
12041,112,491,6,153,5,2025-06-08,
12042,463,92,18,182,5,2025-05-25,
12043,516,258,22,22,1,2025-06-09,
12044,227,278,28,80,3,2025-06-05,
12045,969,356,25,144,1,2025-06-09,
12046,630,327,10,97,1,2025-05-22,
12047,45,166,29,165,4,2025-06-01,
12048,745,364,23,85,1,2025-06-01,
12049,803,60,6,33,4,2025-06-16,
12050,931,390,16,172,3,2025-06-12,
12051,888,181,14,180,3,2025-06-17,
12052,675,288,5,190,3,2025-05-26,
12053,534,246,10,176,3,2025-06-09,
12054,309,299,23,135,4,2025-06-14,
12055,470,293,13,24,1,2025-06-01,
12056,659,483,16,166,5,2025-05-20,
12057,988,342,25,172,3,2025-05-26,
12058,32,364,4,109,4,2025-06-14,
12059,63,214,19,131,5,2025-05-25,
12060,491,346,22,93,1,2025-05-21,
12061,868,383,16,5,4,2025-06-18,
12062,412,458,22,93,3,2025-06-09,
12063,437,431,18,80,4,2025-06-12,
12064,703,274,22,47,4,2025-05-21,
12065,111,147,18,55,1,2025-06-07,
12066,503,450,19,88,3,2025-06-13,
12067,730,434,16,197,5,2025-05-21,
12068,932,217,16,125,1,2025-06-08,
12069,455,414,18,50,1,2025-06-15,
12070,76,7,28,58,2,2025-05-26,
12071,921,268,6,36,1,2025-05-25,
12072,83,55,17,40,1,2025-05-31,
12073,330,13,2,20,2,2025-05-21,
12074,623,196,13,76,1,2025-06-07,
12075,152,75,9,26,3,2025-06-17,
12076,68,28,16,130,4,2025-05-22,
12077,130,344,19,198,2,2025-06-08,
12078,282,29,13,139,2,2025-05-22,
12079,640,103,20,190,1,2025-06-15,
12080,649,137,22,135,2,2025-05-24,
12081,600,385,12,10,3,2025-06-14,
12082,562,403,25,170,5,2025-05-28,
12083,730,83,10,87,1,2025-05-29,
12084,333,147,11,197,1,2025-06-13,
12085,391,350,2,159,3,2025-05-25,
12086,612,129,1,34,1,2025-06-11,
12087,544,75,19,153,1,2025-06-04,
12088,302,430,2,97,1,2025-06-13,
12089,465,32,5,40,3,2025-06-14,
12090,518,354,27,42,1,2025-06-14,
12091,620,402,12,47,3,2025-06-16,
12092,441,152,12,178,3,2025-05-22,
12093,102,105,26,198,5,2025-05-30,
12094,813,386,24,160,4,2025-05-28,
12095,719,278,19,43,3,2025-06-07,
12096,118,17,1,185,2,2025-06-12,
12097,874,184,25,113,2,2025-06-12,
12098,671,417,29,12,5,2025-06-11,
12099,667,232,21,106,4,2025-06-13,
12100,899,53,11,94,1,2025-06-01,
12101,788,316,13,174,2,2025-05-20,
12102,565,445,4,185,3,2025-06-04,
12103,739,346,14,61,2,2025-06-04,
12104,887,379,12,114,5,2025-06-17,
12105,221,288,12,157,4,2025-05-26,
12106,441,443,14,73,4,2025-05-23,
12107,463,115,12,193,1,2025-06-07,
12108,910,381,2,192,5,2025-06-18,
12109,234,332,22,115,5,2025-06-08,
12110,424,288,8,60,2,2025-05-24,
12111,348,200,8,137,5,2025-05-23,
12112,848,122,8,62,4,2025-06-14,
12113,465,262,21,80,4,2025-06-05,
12114,409,402,10,121,3,2025-05-27,
12115,426,408,19,50,3,2025-05-30,
12116,748,409,3,95,4,2025-05-22,
12117,98,357,30,174,2,2025-05-21,
12118,321,148,23,147,1,2025-05-26,
12119,438,355,3,113,3,2025-06-15,
12120,321,341,28,119,3,2025-06-08,
12121,682,25,10,197,1,2025-06-12,
12122,262,475,4,73,3,2025-06-14,
12123,384,196,11,200,5,2025-05-26,
12124,977,199,6,98,2,2025-06-14,
12125,157,214,1,129,2,2025-05-30,
12126,704,490,18,136,1,2025-05-23,
12127,946,404,11,108,1,2025-05-22,
12128,486,500,2,42,4,2025-06-01,
12129,69,351,15,52,1,2025-06-10,
12130,94,161,22,155,2,2025-06-02,
12131,852,495,28,36,1,2025-06-18,
12132,88,283,14,65,2,2025-06-01,
12133,96,28,19,14,4,2025-06-08,
12134,443,7,17,165,4,2025-06-11,
12135,99,381,29,124,2,2025-05-27,
12136,763,129,14,96,4,2025-06-04,
12137,757,104,9,142,1,2025-05-31,
12138,382,318,1,27,3,2025-05-26,
12139,832,445,23,183,2,2025-05-23,
12140,134,400,16,133,5,2025-05-20,
12141,570,441,19,32,5,2025-06-06,
12142,62,446,1,73,5,2025-05-27,
12143,601,227,11,22,3,2025-05-24,
12144,980,425,13,196,3,2025-06-07,
12145,576,116,19,42,4,2025-05-27,
12146,576,467,13,70,2,2025-06-06,
12147,338,325,11,116,5,2025-06-05,
12148,687,361,19,132,1,2025-05-27,
12149,126,364,4,38,2,2025-05-20,
12150,421,332,26,112,2,2025-06-02,
12151,363,189,16,24,3,2025-06-18,
12152,895,387,4,57,4,2025-06-02,
12153,682,302,23,116,4,2025-05-29,
12154,964,280,22,90,5,2025-06-07,
12155,769,379,7,7,5,2025-06-08,
12156,434,309,11,107,2,2025-05-30,
12157,889,101,16,14,4,2025-05-27,
12158,938,398,17,102,2,2025-05-26,
12159,739,372,26,129,1,2025-06-01,
12160,53,494,25,96,3,2025-05-28,
12161,992,100,22,61,4,2025-05-26,
12162,295,151,11,99,2,2025-06-08,
12163,615,230,6,21,3,2025-06-04,
12164,320,91,20,96,5,2025-06-17,
12165,361,350,10,58,1,2025-06-06,
12166,107,39,12,8,2,2025-06-03,
12167,592,96,14,82,4,2025-06-11,
12168,520,493,7,26,1,2025-05-23,
12169,218,89,16,183,1,2025-06-17,
12170,159,377,21,167,2,2025-05-25,
12171,673,264,28,86,1,2025-06-10,
12172,494,62,26,38,4,2025-06-06,
12173,230,194,3,36,2,2025-06-14,
12174,868,21,27,10,3,2025-06-17,
12175,111,220,28,74,1,2025-06-12,
12176,359,143,18,121,4,2025-05-30,
12177,866,285,7,179,5,2025-05-25,
12178,570,136,10,36,4,2025-06-13,
12179,377,67,9,195,3,2025-05-27,
12180,118,83,2,181,3,2025-05-20,
12181,781,300,10,121,1,2025-06-03,
12182,286,434,19,115,5,2025-06-06,
12183,588,131,13,158,1,2025-06-18,
12184,232,3,26,2,3,2025-06-05,
12185,827,170,8,21,4,2025-06-04,
12186,440,239,20,5,2,2025-06-04,
12187,866,364,24,66,2,2025-06-17,
12188,575,480,3,56,4,2025-05-29,
12189,998,80,23,39,5,2025-06-13,
12190,786,21,28,141,4,2025-05-25,
12191,839,79,19,187,5,2025-06-18,
12192,637,476,4,156,3,2025-05-20,
12193,629,166,19,136,1,2025-06-03,
12194,692,306,11,109,4,2025-05-29,
12195,659,27,9,29,3,2025-06-09,
12196,571,397,3,199,3,2025-05-31,
12197,27,478,19,74,1,2025-05-26,
12198,624,321,26,61,1,2025-06-02,
12199,952,316,17,78,4,2025-06-18,
12200,674,432,16,32,4,2025-06-13,
12201,850,339,14,13,2,2025-06-03,
12202,711,155,7,62,3,2025-06-10,
12203,274,252,12,108,2,2025-05-29,
12204,30,405,26,164,4,2025-06-15,
12205,185,294,3,160,2,2025-05-27,
12206,280,282,21,118,5,2025-06-16,
12207,720,184,27,17,3,2025-05-20,
12208,781,38,10,29,5,2025-05-27,
12209,317,402,17,128,5,2025-06-03,
12210,944,363,26,153,4,2025-06-09,
12211,348,163,10,138,5,2025-06-02,
12212,360,270,14,5,4,2025-05-27,
12213,7,113,22,162,1,2025-06-03,
12214,186,490,18,132,1,2025-05-25,
12215,891,95,11,148,2,2025-06-13,
12216,147,267,7,62,1,2025-06-08,
12217,580,35,14,184,2,2025-05-20,
12218,674,403,13,37,1,2025-06-05,
12219,411,259,9,75,1,2025-05-26,
12220,72,82,20,110,1,2025-06-18,
12221,146,213,17,1,5,2025-06-07,
12222,759,279,15,158,3,2025-06-02,
12223,649,275,22,91,2,2025-06-02,
12224,996,207,25,62,1,2025-05-25,
12225,32,48,18,147,5,2025-06-11,
12226,94,179,6,107,1,2025-05-25,
12227,765,114,29,48,3,2025-06-09,
12228,544,453,1,171,2,2025-05-23,
12229,221,110,21,172,5,2025-06-07,
12230,386,340,23,22,4,2025-06-09,
12231,430,170,17,135,4,2025-05-22,
12232,465,170,28,93,4,2025-05-28,
12233,350,185,6,18,1,2025-06-15,
12234,162,151,19,135,2,2025-06-07,
12235,379,112,16,140,3,2025-06-11,
12236,320,487,7,130,4,2025-05-22,
12237,739,386,22,130,2,2025-06-03,
12238,333,317,27,142,2,2025-06-16,
12239,796,272,24,6,2,2025-06-07,
12240,965,244,15,100,3,2025-05-25,
12241,582,288,9,121,3,2025-06-09,
12242,611,422,30,12,5,2025-06-04,
12243,87,386,21,163,3,2025-06-01,
12244,905,333,18,100,1,2025-06-02,
12245,54,5,26,96,1,2025-06-14,
12246,160,59,20,65,2,2025-06-14,
12247,162,343,28,192,5,2025-05-29,
12248,773,178,25,5,5,2025-06-18,
12249,633,229,30,92,4,2025-05-27,
12250,51,124,14,18,3,2025-05-29,
12251,691,464,30,89,2,2025-05-21,
12252,84,329,19,62,2,2025-05-31,
12253,279,315,24,188,3,2025-06-03,
12254,454,471,21,169,1,2025-06-18,
12255,678,319,2,161,2,2025-06-17,
12256,435,125,17,27,2,2025-06-07,
12257,498,491,7,198,3,2025-06-03,
12258,622,21,12,149,4,2025-06-03,
12259,453,350,15,189,2,2025-06-01,
12260,425,454,5,194,1,2025-06-02,
12261,280,165,8,86,4,2025-05-25,
12262,221,196,5,35,4,2025-05-27,
12263,774,469,24,12,3,2025-05-28,
12264,525,408,22,91,1,2025-06-01,
12265,117,484,25,140,2,2025-05-27,
12266,354,59,10,87,3,2025-06-04,
12267,441,198,28,165,1,2025-06-12,
12268,114,132,14,45,2,2025-06-13,
12269,291,277,14,200,1,2025-05-27,
12270,695,371,11,176,5,2025-05-28,
12271,695,145,28,119,3,2025-05-31,
12272,608,13,27,179,4,2025-05-22,
12273,499,467,30,123,5,2025-05-20,
12274,540,265,3,162,1,2025-06-17,
12275,684,421,21,47,4,2025-05-23,
12276,316,395,7,35,2,2025-06-15,
12277,47,192,28,17,4,2025-06-16,
12278,226,264,14,184,1,2025-06-18,
12279,405,412,9,199,1,2025-06-07,
12280,614,261,27,118,1,2025-05-21,
12281,57,229,10,10,5,2025-05-21,
12282,8,250,21,76,3,2025-05-30,
12283,210,23,6,52,2,2025-05-23,
12284,309,152,9,12,5,2025-05-30,
12285,969,460,22,52,5,2025-06-06,
12286,217,334,20,11,2,2025-05-22,
12287,786,99,8,81,2,2025-06-04,
12288,141,165,13,80,1,2025-06-07,
12289,783,264,8,132,1,2025-06-01,
12290,262,43,4,102,3,2025-05-31,
12291,297,486,5,140,3,2025-06-06,
12292,336,50,7,122,4,2025-05-26,
12293,123,86,1,65,4,2025-05-21,
12294,8,498,8,10,3,2025-06-04,
12295,510,490,26,193,5,2025-06-02,
12296,765,396,27,166,3,2025-06-10,
12297,441,276,10,49,4,2025-06-10,
12298,180,274,15,74,3,2025-05-20,
12299,133,4,16,92,3,2025-05-26,
12300,390,321,18,200,4,2025-06-07,
12301,546,34,14,13,1,2025-05-25,
12302,721,108,14,168,3,2025-05-26,
12303,236,344,21,85,3,2025-06-02,
12304,513,323,29,70,3,2025-06-06,
12305,573,397,2,32,5,2025-06-09,
12306,854,110,7,95,5,2025-06-06,
12307,685,443,6,112,4,2025-06-15,
12308,826,351,9,103,1,2025-06-16,
12309,363,218,5,191,3,2025-05-31,
12310,74,428,1,113,5,2025-06-04,
12311,407,54,9,99,1,2025-06-16,
12312,883,106,26,87,2,2025-06-01,
12313,760,276,26,48,4,2025-05-25,
12314,44,425,9,128,2,2025-06-11,
12315,447,360,22,178,2,2025-05-24,
12316,20,450,18,128,3,2025-06-05,
12317,471,500,6,95,4,2025-06-06,
12318,944,380,21,133,1,2025-06-05,
12319,80,397,28,69,2,2025-06-06,
12320,883,223,2,22,5,2025-06-01,
12321,321,332,24,187,4,2025-05-28,
12322,590,419,16,109,3,2025-06-11,
12323,440,482,26,21,2,2025-06-11,
12324,588,37,1,111,1,2025-05-28,
12325,415,383,2,155,2,2025-06-07,
12326,727,352,28,47,4,2025-05-31,
12327,656,79,29,140,1,2025-05-27,
12328,428,13,3,76,3,2025-06-08,
12329,297,236,11,83,5,2025-05-31,
12330,118,368,20,27,4,2025-05-30,
12331,415,170,10,21,5,2025-05-20,
12332,22,20,28,84,2,2025-06-16,
12333,990,45,3,170,3,2025-05-27,
12334,333,38,29,76,3,2025-06-16,
12335,176,28,14,79,3,2025-05-29,
12336,821,92,29,115,4,2025-05-20,
12337,971,407,12,155,5,2025-06-11,
12338,633,129,22,184,4,2025-06-11,
12339,472,286,22,110,3,2025-05-22,
12340,852,37,29,43,3,2025-06-01,
12341,707,295,3,177,2,2025-06-07,
12342,942,421,13,114,1,2025-06-04,
12343,371,117,27,90,5,2025-06-12,
12344,91,467,24,115,5,2025-05-27,
12345,448,133,27,11,3,2025-06-07,
12346,865,209,5,187,5,2025-05-30,
12347,109,199,8,91,1,2025-06-01,
12348,250,231,4,158,4,2025-05-31,
12349,447,323,19,112,4,2025-06-05,
12350,604,208,24,71,5,2025-06-14,
12351,411,222,17,164,3,2025-06-13,
12352,537,162,30,15,3,2025-06-18,
12353,81,9,4,20,1,2025-06-18,
12354,406,200,17,172,1,2025-06-18,
12355,892,345,22,164,4,2025-06-09,
12356,318,61,27,104,2,2025-06-02,
12357,764,274,19,94,4,2025-06-16,
12358,348,4,25,132,2,2025-06-01,
12359,227,329,30,192,5,2025-06-02,
12360,342,369,17,174,3,2025-06-01,
12361,798,317,9,41,5,2025-06-15,
12362,173,33,16,8,5,2025-06-11,
12363,79,388,29,37,2,2025-05-22,
12364,523,382,3,156,3,2025-06-09,
12365,649,300,8,174,4,2025-05-21,
12366,117,24,20,113,3,2025-05-26,
12367,544,359,4,9,1,2025-06-18,
12368,523,435,25,33,3,2025-06-07,
12369,199,38,26,18,1,2025-06-14,
12370,928,184,11,61,4,2025-05-28,
12371,795,476,11,200,1,2025-05-30,
12372,358,258,27,166,2,2025-05-26,
12373,360,55,19,94,3,2025-05-30,
12374,745,149,24,93,5,2025-06-17,
12375,982,403,13,99,1,2025-06-07,
12376,839,352,26,146,1,2025-06-11,
12377,661,155,24,9,4,2025-06-07,
12378,835,311,24,155,3,2025-05-20,
12379,152,45,8,40,1,2025-05-29,
12380,242,145,30,174,4,2025-06-10,
12381,106,392,14,116,3,2025-06-15,
12382,150,475,7,95,1,2025-06-10,
12383,263,225,5,96,1,2025-05-31,
12384,203,196,4,114,3,2025-05-31,
12385,178,203,6,196,2,2025-06-12,
12386,617,421,7,20,3,2025-05-23,
12387,157,339,9,147,3,2025-06-09,
12388,779,16,15,36,5,2025-05-21,
12389,778,243,14,136,5,2025-06-07,
12390,672,81,9,94,2,2025-05-23,
12391,78,274,28,102,1,2025-05-24,
12392,182,113,19,81,3,2025-06-05,
12393,975,70,2,167,2,2025-06-14,
12394,792,383,16,72,2,2025-06-14,
12395,644,201,18,64,4,2025-06-14,
12396,506,408,12,30,5,2025-06-01,
12397,476,409,23,7,1,2025-05-25,
12398,773,435,4,189,3,2025-06-04,
12399,578,280,11,48,2,2025-06-10,
12400,779,152,18,128,1,2025-06-15,
12401,594,492,14,133,4,2025-06-15,
12402,460,325,16,100,3,2025-05-29,
12403,698,74,22,144,2,2025-06-04,
12404,947,153,8,31,4,2025-06-08,
12405,904,347,9,68,4,2025-06-09,
12406,579,455,29,199,4,2025-05-20,
12407,659,469,26,67,1,2025-06-10,
12408,651,495,30,181,3,2025-05-28,
12409,640,408,5,115,3,2025-06-03,
12410,331,444,12,55,5,2025-05-24,
12411,885,374,16,157,3,2025-05-21,
12412,995,332,23,74,2,2025-05-22,
12413,643,192,12,178,5,2025-05-31,
12414,324,491,27,126,4,2025-06-06,
12415,155,487,10,52,3,2025-05-23,
12416,451,6,1,32,5,2025-06-03,
12417,70,284,21,35,2,2025-06-16,
12418,481,448,29,19,2,2025-05-30,
12419,453,285,20,116,3,2025-06-14,
12420,647,73,2,45,2,2025-05-23,
12421,311,64,27,183,4,2025-06-10,
12422,816,22,24,114,5,2025-05-22,
12423,282,3,22,23,2,2025-05-29,
12424,606,294,26,175,3,2025-06-10,
12425,58,306,2,82,3,2025-06-02,
12426,361,202,23,171,1,2025-06-14,
12427,520,276,30,89,3,2025-06-10,
12428,76,281,26,182,5,2025-05-30,
12429,318,485,22,17,4,2025-06-14,
12430,473,44,8,141,5,2025-05-21,
12431,463,157,9,139,2,2025-05-22,
12432,39,108,18,75,4,2025-05-22,
12433,59,384,13,77,4,2025-05-30,
12434,378,380,10,41,1,2025-06-11,
12435,852,463,21,183,2,2025-05-23,
12436,294,372,23,182,5,2025-05-26,
12437,79,177,12,180,4,2025-06-16,
12438,661,109,29,164,3,2025-05-29,
12439,885,212,26,45,5,2025-05-27,
12440,876,464,22,93,3,2025-05-24,
12441,93,331,4,131,4,2025-05-28,
12442,630,436,18,58,3,2025-06-12,
12443,609,263,28,32,4,2025-06-07,
12444,520,73,8,52,4,2025-05-24,
12445,394,83,28,36,4,2025-06-09,
12446,474,95,15,61,4,2025-05-24,
12447,595,114,13,127,4,2025-05-23,
12448,568,316,1,7,1,2025-05-29,
12449,978,428,30,93,5,2025-06-10,
12450,811,130,13,142,1,2025-06-07,
12451,757,100,30,147,4,2025-05-23,
12452,918,59,30,95,1,2025-06-18,
12453,43,93,9,120,2,2025-05-20,
12454,461,344,10,142,5,2025-05-30,
12455,931,410,3,34,3,2025-05-24,
12456,830,291,30,157,2,2025-05-26,
12457,586,437,27,23,5,2025-05-27,
12458,668,28,25,17,5,2025-05-25,
12459,193,436,8,80,3,2025-05-26,
12460,330,385,10,102,2,2025-06-05,
12461,620,478,7,184,5,2025-06-17,
12462,488,282,28,185,5,2025-05-25,
12463,514,237,29,123,5,2025-06-09,
12464,155,331,6,135,3,2025-06-03,
12465,981,282,30,106,1,2025-05-29,
12466,64,38,15,197,4,2025-05-27,
12467,462,149,21,105,2,2025-05-25,
12468,106,344,11,148,4,2025-06-17,
12469,831,35,29,19,1,2025-05-27,
12470,921,129,26,33,4,2025-06-09,
12471,858,51,25,82,5,2025-05-30,
12472,352,102,21,165,4,2025-05-27,
12473,732,372,14,19,1,2025-05-20,
12474,87,298,26,116,1,2025-06-16,
12475,517,250,2,120,1,2025-05-29,
12476,662,488,9,175,3,2025-06-02,
12477,177,170,28,133,1,2025-06-06,
12478,41,183,3,89,3,2025-06-13,
12479,254,66,27,33,5,2025-06-18,
12480,725,344,25,200,1,2025-06-08,
12481,449,336,16,142,3,2025-06-02,
12482,450,121,16,164,5,2025-05-24,
12483,537,52,24,151,4,2025-06-13,
12484,536,146,14,47,3,2025-05-29,
12485,625,318,30,197,1,2025-05-21,
12486,163,36,27,34,1,2025-06-10,
12487,373,461,11,111,5,2025-06-18,
12488,382,100,23,129,5,2025-06-16,
12489,940,163,14,15,1,2025-06-06,
12490,290,249,29,32,2,2025-05-30,
12491,397,231,30,133,5,2025-06-13,
12492,419,169,27,40,2,2025-06-12,
12493,794,316,4,78,5,2025-06-15,
12494,347,338,27,43,4,2025-05-30,
12495,696,157,6,42,2,2025-06-12,
12496,613,356,23,83,2,2025-05-31,
12497,54,300,9,182,2,2025-06-17,
12498,809,79,17,58,3,2025-06-07,
12499,647,290,3,89,3,2025-05-30,
12500,663,291,12,133,1,2025-06-04,
12501,343,187,14,73,4,2025-06-02,
12502,68,414,20,21,5,2025-06-06,
12503,338,162,24,65,2,2025-06-18,
12504,97,491,27,51,1,2025-05-21,
12505,572,220,18,163,1,2025-06-12,
12506,695,87,24,142,1,2025-05-23,
12507,396,3,11,71,2,2025-05-27,
12508,291,161,15,33,5,2025-05-26,
12509,259,127,23,161,1,2025-06-09,
12510,742,403,1,78,5,2025-06-08,
12511,873,114,25,158,1,2025-05-21,
12512,673,365,2,137,2,2025-05-30,
12513,988,379,21,24,2,2025-06-12,
12514,929,329,21,129,1,2025-06-18,
12515,618,224,6,165,4,2025-06-12,
12516,895,142,21,44,1,2025-06-07,
12517,154,431,15,152,5,2025-06-17,
12518,342,185,26,149,4,2025-05-24,
12519,84,69,21,40,4,2025-05-24,
12520,597,348,5,44,1,2025-06-07,
12521,680,376,1,169,1,2025-05-20,
12522,145,170,13,160,3,2025-05-26,
12523,939,450,7,185,4,2025-06-11,
12524,359,246,21,155,4,2025-05-26,
12525,318,237,10,87,2,2025-06-03,
12526,991,229,11,145,2,2025-05-28,
12527,672,184,19,11,5,2025-06-09,
12528,716,397,3,8,3,2025-05-25,
12529,679,157,4,21,5,2025-05-25,
12530,402,250,6,12,4,2025-06-03,
12531,133,283,8,165,5,2025-05-24,
12532,610,56,17,198,1,2025-05-21,
12533,726,90,23,148,4,2025-05-31,
12534,961,331,25,68,2,2025-06-01,
12535,87,311,27,167,1,2025-05-28,
12536,318,42,21,54,2,2025-05-22,
12537,573,431,25,197,2,2025-05-31,
12538,386,144,5,147,2,2025-06-09,
12539,659,440,28,107,2,2025-05-29,
12540,811,424,20,159,5,2025-06-15,
12541,337,72,22,164,5,2025-06-08,
12542,833,457,14,8,2,2025-05-23,
12543,131,276,26,128,4,2025-06-15,
12544,687,101,11,161,4,2025-05-31,
12545,720,135,15,140,3,2025-06-12,
12546,849,376,16,75,3,2025-06-17,
12547,970,454,28,165,1,2025-06-18,
12548,757,321,24,78,5,2025-05-22,
12549,702,40,5,124,4,2025-05-27,
12550,935,373,9,63,3,2025-06-13,
12551,540,39,6,176,3,2025-06-17,
12552,96,457,22,104,4,2025-06-14,
12553,662,10,19,77,4,2025-06-15,
12554,687,435,27,117,1,2025-06-08,
12555,434,260,11,19,4,2025-06-18,
12556,521,324,26,177,4,2025-05-21,
12557,371,16,10,16,4,2025-06-15,
12558,19,417,7,41,2,2025-06-18,
12559,372,298,3,113,1,2025-06-01,
12560,317,297,14,107,3,2025-06-04,
12561,185,208,12,124,4,2025-06-18,
12562,974,394,6,119,1,2025-06-17,
12563,220,303,13,53,5,2025-06-06,
12564,350,109,29,88,4,2025-06-18,
12565,971,465,13,156,1,2025-05-26,
12566,785,19,27,37,5,2025-06-17,
12567,498,283,29,81,3,2025-05-24,
12568,197,134,19,184,1,2025-05-20,
12569,232,279,8,82,5,2025-05-21,
12570,141,458,1,188,4,2025-05-29,
12571,159,277,1,89,1,2025-06-16,
12572,80,242,30,103,3,2025-05-23,
12573,303,335,18,34,2,2025-06-08,
12574,865,397,21,195,4,2025-05-28,
12575,808,77,20,95,4,2025-06-15,
12576,104,188,21,132,3,2025-05-28,
12577,520,201,8,144,1,2025-06-16,
12578,790,115,30,28,2,2025-05-26,
12579,553,457,3,82,3,2025-06-14,
12580,856,396,15,62,5,2025-05-27,
12581,757,302,7,120,5,2025-06-08,
12582,905,376,9,32,2,2025-05-21,
12583,540,439,23,69,3,2025-06-14,
12584,39,149,28,116,5,2025-06-14,
12585,678,69,6,64,4,2025-06-16,
12586,345,238,2,37,5,2025-06-18,
12587,898,257,13,25,1,2025-05-29,
12588,785,262,20,13,2,2025-05-25,
12589,633,47,14,75,2,2025-06-04,
12590,135,204,20,99,3,2025-06-07,
12591,612,187,9,158,5,2025-05-20,
12592,386,258,5,108,3,2025-06-15,
12593,158,6,3,64,4,2025-06-01,
12594,167,340,12,41,2,2025-06-08,
12595,186,123,6,84,3,2025-06-02,
12596,852,435,19,148,3,2025-06-06,
12597,710,494,4,185,4,2025-06-08,
12598,790,413,1,81,1,2025-06-03,
12599,640,315,23,49,4,2025-05-23,
12600,829,351,17,196,4,2025-05-22,
12601,925,85,14,41,4,2025-06-17,
12602,170,388,25,128,5,2025-05-21,
12603,739,264,30,132,2,2025-06-01,
12604,449,72,30,120,5,2025-06-06,
12605,45,229,15,128,5,2025-05-28,
12606,421,82,27,79,5,2025-06-03,
12607,374,92,22,128,3,2025-06-02,
12608,693,290,16,6,2,2025-05-24,
12609,737,486,4,24,3,2025-06-03,
12610,244,290,8,101,5,2025-05-24,
12611,993,338,23,130,5,2025-06-07,
12612,455,447,7,118,3,2025-06-03,
12613,626,496,7,62,5,2025-06-16,
12614,292,75,28,56,5,2025-06-09,
12615,771,377,27,150,4,2025-06-09,
12616,767,375,26,91,1,2025-06-18,
12617,803,248,9,13,1,2025-06-11,
12618,460,481,10,13,1,2025-06-16,
12619,240,184,24,73,2,2025-06-16,
12620,547,21,16,127,2,2025-05-29,
12621,245,113,13,153,1,2025-06-08,
12622,317,390,5,168,1,2025-05-29,
12623,989,250,14,173,4,2025-06-05,
12624,829,119,28,121,4,2025-06-11,
12625,804,33,7,74,3,2025-06-05,
12626,481,136,20,138,2,2025-06-15,
12627,926,190,7,3,2,2025-06-17,
12628,856,120,27,28,1,2025-05-20,
12629,199,22,10,111,2,2025-05-21,
12630,377,343,24,35,4,2025-06-17,
12631,695,106,22,68,4,2025-06-14,
12632,970,266,7,187,1,2025-06-04,
12633,585,465,14,94,1,2025-06-06,
12634,452,406,6,196,5,2025-06-17,
12635,473,185,14,104,3,2025-05-22,
12636,788,199,26,94,1,2025-05-29,
12637,289,241,5,12,1,2025-05-24,
12638,797,470,1,103,1,2025-05-28,
12639,392,233,10,14,4,2025-06-09,
12640,515,452,9,146,3,2025-05-30,
12641,541,24,8,144,5,2025-06-14,
12642,429,21,20,50,1,2025-05-20,
12643,990,333,15,93,2,2025-06-04,
12644,166,166,30,142,3,2025-05-23,
12645,837,53,8,74,1,2025-05-30,
12646,205,361,12,19,4,2025-06-08,
12647,821,496,19,99,4,2025-06-11,
12648,620,267,22,130,2,2025-06-02,
12649,142,325,21,116,5,2025-06-11,
12650,894,425,15,196,5,2025-05-22,
12651,257,141,3,141,2,2025-05-31,
12652,54,428,1,72,2,2025-06-02,
12653,657,380,16,160,3,2025-05-28,
12654,493,135,5,175,4,2025-06-14,
