transaction_id,customer_id,product_id,store_id,quantity,transaction_date,total_price
8182,303,129,12,4,2024-12-31 01:51:41.750689,81.08
8183,884,197,12,3,2025-03-01 01:51:41.750697,278.13
8184,670,11,19,4,2024-08-01 01:51:41.750706,24.24
8185,621,107,19,1,2024-12-10 01:51:41.750712,90.11
8186,521,48,15,2,2025-06-02 01:51:41.750718,26.36
8187,321,138,5,1,2024-12-11 01:51:41.750726,44.96
8188,59,143,13,3,2025-03-30 01:51:41.750731,264.45000000000005
8189,358,103,9,3,2024-08-06 01:51:41.750737,9.93
8190,704,47,10,4,2024-07-10 01:51:41.750742,21.32
8191,648,153,8,2,2025-01-06 01:51:41.750748,192.88
8192,251,112,9,1,2024-08-05 01:51:41.750755,60.69
8193,891,6,6,3,2024-12-02 01:51:41.750765,247.68
8194,436,11,18,3,2024-12-29 01:51:41.750793,18.18
8195,146,17,10,1,2025-03-28 01:51:41.750803,39.0
8196,859,143,15,3,2024-10-01 01:51:41.750812,264.45000000000005
8197,978,16,13,1,2025-02-14 01:51:41.750821,12.33
8198,352,56,11,2,2024-11-06 01:51:41.750830,135.24
8199,570,66,2,4,2024-07-13 01:51:41.750839,130.28
8200,689,164,8,1,2024-10-09 01:51:41.750848,94.46
8201,800,83,18,2,2025-02-16 01:51:41.750857,16.2
8202,245,166,3,1,2025-02-07 01:51:41.750866,46.8
8203,560,75,3,3,2025-06-12 01:51:41.750874,45.36
8204,301,127,7,2,2024-11-12 01:51:41.750884,61.86
8205,438,131,18,1,2025-02-17 01:51:41.750893,34.9
8206,868,18,9,2,2025-03-09 01:51:41.750902,92.34
8207,100,89,18,1,2025-02-12 01:51:41.750911,22.57
8208,725,182,1,1,2025-02-26 01:51:41.750920,82.92
8209,814,94,4,2,2024-12-09 01:51:41.750929,98.14
8210,480,17,4,2,2025-05-01 01:51:41.750938,78.0
8211,415,114,17,2,2024-10-24 01:51:41.750947,196.84
8212,165,107,2,3,2024-09-06 01:51:41.750957,270.33
8213,912,99,15,4,2025-06-18 01:51:41.750963,19.44
8214,942,13,13,1,2024-10-19 01:51:41.750973,6.89
8215,638,63,9,1,2025-04-07 01:51:41.750982,85.9
8216,302,14,7,2,2025-06-11 01:51:41.750991,121.56
8217,974,187,12,1,2025-05-12 01:51:41.750998,11.82
8218,121,164,12,4,2025-01-18 01:51:41.751003,377.84
8219,88,18,14,4,2025-03-31 01:51:41.751009,184.68
8220,217,133,15,1,2025-04-04 01:51:41.751015,96.68
8221,573,14,1,1,2025-04-23 01:51:41.751020,60.78
8222,814,25,9,2,2025-05-25 01:51:41.751026,72.24
8223,179,44,16,4,2024-10-21 01:51:41.751031,120.84
8224,702,121,9,1,2024-10-22 01:51:41.751037,16.26
8225,163,39,16,4,2025-02-11 01:51:41.751045,30.32
8226,593,140,2,1,2024-07-11 01:51:41.751054,49.4
8227,170,104,10,3,2025-01-14 01:51:41.751063,227.61
8228,301,189,18,4,2025-05-08 01:51:41.751070,177.92
8229,374,62,13,3,2025-01-04 01:51:41.751076,247.26
8230,708,53,2,2,2024-09-07 01:51:41.751081,169.42
8231,203,53,13,4,2024-09-03 01:51:41.751087,338.84
8232,47,156,3,1,2024-07-07 01:51:41.751092,53.81
8233,463,163,15,1,2025-03-17 01:51:41.751098,87.83
8234,670,118,3,3,2025-02-14 01:51:41.751104,117.51
8235,408,65,10,4,2024-12-23 01:51:41.751109,174.68
8236,194,131,6,4,2025-02-23 01:51:41.751115,139.6
8237,427,43,14,4,2024-07-24 01:51:41.751121,171.12
8238,930,50,9,2,2025-05-15 01:51:41.751126,69.94
8239,791,199,18,4,2025-06-26 01:51:41.751132,192.84
8240,317,137,8,2,2024-10-17 01:51:41.751137,29.56
8241,479,36,6,1,2024-09-04 01:51:41.751143,72.67
8242,421,23,15,3,2025-02-01 01:51:41.751148,24.089999999999996
8243,269,74,14,3,2024-09-10 01:51:41.751154,130.85999999999999
8244,481,50,15,4,2024-10-31 01:51:41.751160,139.88
8245,711,55,20,3,2024-09-29 01:51:41.751165,130.68
8246,736,125,6,4,2024-12-05 01:51:41.751171,334.12
8247,263,12,12,1,2025-03-08 01:51:41.751176,26.5
8248,426,83,10,1,2024-12-18 01:51:41.751184,8.1
8249,166,32,19,1,2024-07-23 01:51:41.751193,63.97
8250,692,152,8,3,2025-01-12 01:51:41.751202,70.65
8251,428,86,5,4,2025-04-10 01:51:41.751211,272.12
8252,704,195,10,2,2025-01-28 01:51:41.751218,103.06
8253,397,155,11,1,2025-02-10 01:51:41.751224,72.49
8254,216,189,20,1,2024-08-21 01:51:41.751230,44.48
8255,796,19,14,2,2025-02-05 01:51:41.751235,75.08
8256,864,51,14,2,2024-08-12 01:51:41.751241,146.38
8257,107,64,2,3,2025-03-01 01:51:41.751256,275.25
8258,978,130,17,1,2024-10-22 01:51:41.751262,6.71
8259,98,164,15,3,2024-07-23 01:51:41.751268,283.38
8260,880,128,3,1,2024-08-24 01:51:41.751273,26.67
8261,482,139,3,3,2025-04-03 01:51:41.751279,189.0
8262,499,196,3,3,2025-05-04 01:51:41.751285,189.09
8263,230,196,3,2,2025-04-29 01:51:41.751293,126.06
8264,257,64,18,4,2024-07-19 01:51:41.751302,367.0
8265,43,1,6,4,2024-08-27 01:51:41.751312,166.76
8266,242,89,14,4,2024-09-24 01:51:41.751322,90.28
8267,554,26,3,1,2025-04-20 01:51:41.751331,94.23
8268,95,139,1,2,2025-06-22 01:51:41.751338,126.0
8269,946,87,10,2,2025-03-29 01:51:41.751344,121.94
8270,766,2,13,2,2024-07-27 01:51:41.751349,181.7
8271,188,93,9,1,2024-07-30 01:51:41.751355,14.91
8272,385,168,2,3,2025-01-30 01:51:41.751361,146.57999999999998
8273,819,119,10,3,2024-07-10 01:51:41.751369,104.10000000000001
8274,400,132,12,4,2025-05-22 01:51:41.751379,111.0
8275,506,80,19,4,2024-07-07 01:51:41.751388,259.76
8276,167,111,3,1,2025-04-30 01:51:41.751394,88.95
8277,783,165,19,1,2024-10-20 01:51:41.751400,15.73
8278,125,126,1,4,2025-04-23 01:51:41.751405,178.4
8279,673,189,15,3,2024-10-29 01:51:41.751411,133.44
8280,87,5,13,3,2024-07-01 01:51:41.751417,94.89
8281,821,143,7,2,2025-01-12 01:51:41.751422,176.3
8282,489,195,2,4,2025-01-04 01:51:41.751428,206.12
8283,226,26,20,4,2024-12-24 01:51:41.751434,376.92
8284,657,6,11,3,2024-10-14 01:51:41.751439,247.68
8285,345,123,16,2,2025-04-20 01:51:41.751445,109.26
8286,760,44,14,4,2025-06-14 01:51:41.751451,120.84
8287,874,58,15,3,2024-07-25 01:51:41.751456,93.99
8288,518,81,20,3,2025-05-05 01:51:41.751462,192.14999999999998
8289,31,46,19,3,2024-11-25 01:51:41.751467,174.42000000000002
8290,709,102,7,2,2025-03-16 01:51:41.751473,33.68
8291,744,170,9,2,2024-08-31 01:51:41.751478,118.56
8292,296,48,4,3,2025-01-09 01:51:41.751484,39.54
8293,414,114,6,2,2024-11-24 01:51:41.751490,196.84
8294,837,155,10,2,2024-10-27 01:51:41.751495,144.98
8295,972,20,3,2,2024-11-25 01:51:41.751501,25.96
8296,135,198,1,2,2025-05-31 01:51:41.751506,5.78
8297,525,115,6,1,2025-05-15 01:51:41.751512,29.55
8298,4,163,5,4,2025-02-17 01:51:41.751518,351.32
8299,178,76,15,4,2025-03-15 01:51:41.751523,356.48
8300,746,176,11,2,2025-04-20 01:51:41.751529,103.24
8301,259,195,20,3,2024-08-08 01:51:41.751534,154.59
8302,652,196,13,4,2025-03-15 01:51:41.751540,252.12
8303,65,121,6,2,2024-08-26 01:51:41.751545,32.52
8304,795,180,5,4,2024-10-02 01:51:41.751551,392.36
8305,363,109,2,3,2025-01-11 01:51:41.751557,286.92
8306,818,68,17,2,2025-03-07 01:51:41.751563,75.5
8307,717,132,12,3,2024-08-06 01:51:41.751568,83.25
8308,17,167,12,4,2025-04-18 01:51:41.751574,392.48
8309,200,149,14,1,2024-10-18 01:51:41.751579,4.91
8310,544,66,7,3,2025-04-11 01:51:41.751585,97.71000000000001
8311,212,144,14,2,2024-10-06 01:51:41.751592,125.44
8312,435,135,7,2,2025-02-23 01:51:41.751601,70.76
8313,273,83,9,3,2024-08-09 01:51:41.751611,24.299999999999997
8314,290,9,14,1,2024-11-08 01:51:41.751619,1.15
8315,803,17,17,4,2025-05-21 01:51:41.751627,156.0
8316,483,113,17,4,2025-01-01 01:51:41.751637,331.36
8317,998,140,13,4,2025-01-25 01:51:41.751646,197.6
8318,234,185,18,4,2025-05-03 01:51:41.751655,382.6
8319,408,173,19,4,2024-07-21 01:51:41.751664,84.48
8320,694,120,17,2,2024-10-25 01:51:41.751670,109.2
8321,146,11,6,2,2024-12-21 01:51:41.751676,12.12
8322,562,141,12,3,2025-06-07 01:51:41.751682,122.34
8323,430,159,6,3,2025-04-12 01:51:41.751687,237.78000000000003
8324,432,26,3,4,2025-02-17 01:51:41.751692,376.92
8325,615,63,15,4,2024-11-30 01:51:41.751698,343.6
8326,545,159,3,4,2024-07-18 01:51:41.751704,317.04
8327,497,22,15,1,2025-01-16 01:51:41.751709,75.37
8328,983,134,1,3,2024-07-18 01:51:41.751715,168.63
8329,89,148,3,2,2024-07-29 01:51:41.751720,80.24
8330,997,10,5,4,2025-04-21 01:51:41.751726,256.0
8331,411,83,14,3,2024-11-29 01:51:41.751732,24.299999999999997
8332,897,163,4,1,2025-04-27 01:51:41.751737,87.83
8333,853,26,9,1,2024-11-22 01:51:41.751744,94.23
8334,827,71,18,4,2024-08-27 01:51:41.751754,276.6
8335,241,37,10,2,2024-09-18 01:51:41.751763,25.88
8336,778,136,8,3,2024-12-28 01:51:41.751772,175.41
8337,223,133,13,2,2024-12-06 01:51:41.751777,193.36
8338,748,172,2,4,2025-03-24 01:51:41.751783,117.16
8339,665,126,20,4,2024-11-01 01:51:41.751789,178.4
8340,468,115,20,1,2025-01-24 01:51:41.751794,29.55
8341,569,92,7,1,2025-03-25 01:51:41.751800,69.14
8342,322,195,11,3,2025-05-20 01:51:41.751812,154.59
8343,375,200,5,4,2025-02-12 01:51:41.751819,276.32
8344,112,117,18,4,2024-09-21 01:51:41.751824,158.24
8345,527,49,8,3,2024-11-16 01:51:41.751830,168.93
8346,412,36,10,2,2025-04-20 01:51:41.751836,145.34
8347,269,26,2,1,2024-10-31 01:51:41.751841,94.23
8348,626,45,3,4,2025-06-13 01:51:41.751847,196.44
8349,252,61,5,4,2025-04-15 01:51:41.751852,320.16
8350,374,172,16,2,2025-05-17 01:51:41.751858,58.58
8351,654,132,10,2,2024-07-23 01:51:41.751863,55.5
8352,626,76,11,2,2025-02-11 01:51:41.751869,178.24
8353,450,58,19,1,2025-01-05 01:51:41.751875,31.33
8354,802,105,16,3,2024-11-21 01:51:41.751880,139.17000000000002
8355,995,26,12,4,2025-03-31 01:51:41.751886,376.92
8356,869,95,2,1,2025-06-09 01:51:41.751891,3.73
8357,537,79,11,2,2025-01-10 01:51:41.751897,7.04
8358,368,128,1,4,2025-03-31 01:51:41.751903,106.68
8359,822,157,5,4,2024-12-21 01:51:41.751908,348.52
8360,255,137,14,1,2025-04-15 01:51:41.751914,14.78
8361,463,78,18,2,2024-09-23 01:51:41.751919,32.58
8362,268,36,7,2,2024-07-02 01:51:41.751925,145.34
8363,126,132,5,3,2025-01-03 01:51:41.751935,83.25
8364,393,59,8,2,2024-11-05 01:51:41.751941,158.22
8365,762,165,15,1,2025-02-16 01:51:41.751946,15.73
8366,799,124,5,3,2024-07-01 01:51:41.751952,229.29000000000002
8367,334,88,13,3,2024-09-24 01:51:41.751958,111.27000000000001
8368,989,81,19,3,2025-06-12 01:51:41.751964,192.14999999999998
8369,565,141,2,3,2025-04-09 01:51:41.751969,122.34
8370,368,148,5,3,2024-11-15 01:51:41.751975,120.35999999999999
8371,555,17,5,1,2024-10-09 01:51:41.751980,39.0
8372,678,51,6,4,2025-03-11 01:51:41.751986,292.76
8373,554,55,16,2,2024-10-23 01:51:41.751992,87.12
8374,892,161,2,4,2025-01-18 01:51:41.751998,318.52
8375,456,149,5,4,2024-07-08 01:51:41.752007,19.64
8376,688,81,15,2,2025-01-14 01:51:41.752017,128.1
8377,67,150,1,2,2024-11-22 01:51:41.752026,96.16
8378,66,153,19,4,2024-08-31 01:51:41.752035,385.76
8379,912,195,3,2,2024-12-22 01:51:41.752044,103.06
8380,595,110,19,3,2024-08-10 01:51:41.752059,96.24
8381,862,140,15,2,2025-01-12 01:51:41.752069,98.8
8382,617,143,3,2,2025-05-17 01:51:41.752077,176.3
8383,400,86,8,3,2025-06-17 01:51:41.752082,204.09
8384,287,2,15,3,2024-11-12 01:51:41.752088,272.54999999999995
8385,886,132,1,3,2025-01-25 01:51:41.752093,83.25
8386,186,45,6,2,2025-02-17 01:51:41.752099,98.22
8387,284,13,17,3,2025-05-25 01:51:41.752104,20.669999999999998
8388,516,55,16,3,2025-05-09 01:51:41.752110,130.68
8389,650,160,13,1,2025-06-13 01:51:41.752115,13.36
8390,691,22,1,1,2025-05-24 01:51:41.752121,75.37
8391,237,89,3,2,2024-12-26 01:51:41.752126,45.14
8392,18,55,6,3,2024-12-17 01:51:41.752132,130.68
8393,815,145,20,2,2024-10-31 01:51:41.752137,114.74
8394,928,198,3,1,2024-09-04 01:51:41.752143,2.89
8395,414,179,15,1,2024-09-01 01:51:41.752148,86.69
8396,932,136,15,3,2025-05-27 01:51:41.752154,175.41
8397,9,189,11,2,2024-11-28 01:51:41.752160,88.96
8398,420,97,6,1,2024-11-24 01:51:41.752167,96.44
8399,29,138,6,4,2024-08-19 01:51:41.752172,179.84
8400,656,19,9,3,2025-04-02 01:51:41.752178,112.62
8401,348,128,14,2,2024-08-27 01:51:41.752184,53.34
8402,661,142,11,4,2024-10-22 01:51:41.752189,397.56
8403,576,67,6,3,2025-06-23 01:51:41.752195,175.92000000000002
8404,879,183,18,3,2024-10-18 01:51:41.752200,230.07
8405,450,61,20,1,2024-07-03 01:51:41.752206,80.04
8406,380,184,15,2,2024-12-05 01:51:41.752212,115.56
8407,699,63,9,1,2025-02-20 01:51:41.752217,85.9
8408,366,105,11,4,2024-11-19 01:51:41.752223,185.56
8409,227,104,2,4,2024-12-16 01:51:41.752228,303.48
8410,118,139,6,4,2025-02-09 01:51:41.752236,252.0
8411,412,175,14,4,2024-10-22 01:51:41.752245,157.08
8412,951,134,14,4,2025-03-27 01:51:41.752254,224.84
8413,356,34,13,2,2025-06-05 01:51:41.752262,123.28
8414,254,193,5,2,2025-03-12 01:51:41.752268,176.92
8415,543,99,9,3,2025-02-28 01:51:41.752274,14.580000000000002
8416,673,64,11,3,2024-12-27 01:51:41.752280,275.25
8417,727,87,7,2,2025-01-14 01:51:41.752286,121.94
8418,444,81,2,3,2025-05-11 01:51:41.752291,192.14999999999998
8419,681,66,12,1,2025-06-26 01:51:41.752297,32.57
8420,81,159,5,2,2025-04-15 01:51:41.752302,158.52
8421,46,83,2,1,2025-01-22 01:51:41.752308,8.1
8422,49,190,14,4,2024-12-05 01:51:41.752313,339.4
8423,449,182,7,4,2024-10-17 01:51:41.752319,331.68
8424,810,92,5,3,2024-12-08 01:51:41.752325,207.42000000000002
8425,407,136,4,2,2024-10-19 01:51:41.752330,116.94
8426,880,170,10,4,2025-06-20 01:51:41.752336,237.12
8427,283,169,16,3,2025-06-23 01:51:41.752341,259.46999999999997
8428,473,187,6,1,2025-05-30 01:51:41.752352,11.82
8429,416,168,6,2,2025-06-03 01:51:41.752359,97.72
8430,979,150,9,3,2024-12-07 01:51:41.752364,144.24
8431,600,152,1,4,2024-11-15 01:51:41.752370,94.2
8432,121,38,16,1,2025-02-23 01:51:41.752377,90.34
8433,3,130,17,1,2024-10-19 01:51:41.752387,6.71
8434,316,125,13,3,2024-12-01 01:51:41.752396,250.59
8435,460,41,6,2,2024-11-04 01:51:41.752405,30.14
8436,227,19,2,3,2024-12-06 01:51:41.752413,112.62
8437,79,105,8,4,2024-08-17 01:51:41.752418,185.56
8438,657,130,4,2,2024-09-21 01:51:41.752424,13.42
8439,754,92,9,4,2024-10-29 01:51:41.752430,276.56
8440,544,96,7,1,2025-05-17 01:51:41.752435,51.04
8441,775,62,1,1,2025-03-18 01:51:41.752441,82.42
8442,723,16,14,4,2024-07-18 01:51:41.752446,49.32
8443,71,94,2,4,2024-09-23 01:51:41.752452,196.28
8444,896,150,8,1,2024-11-09 01:51:41.752460,48.08
8445,197,142,11,3,2024-12-24 01:51:41.752469,298.17
8446,58,116,5,3,2025-05-18 01:51:41.752479,288.45000000000005
8447,424,56,18,3,2024-11-18 01:51:41.752485,202.86
8448,469,65,12,4,2025-02-09 01:51:41.752490,174.68
8449,624,173,20,4,2025-02-15 01:51:41.752496,84.48
8450,48,54,19,1,2025-01-06 01:51:41.752501,69.56
8451,435,194,5,2,2025-02-09 01:51:41.752507,90.76
8452,185,86,7,3,2025-04-12 01:51:41.752512,204.09
8453,879,174,2,3,2025-04-10 01:51:41.752518,229.26
8454,839,161,17,3,2025-02-16 01:51:41.752523,238.89
8455,165,50,13,1,2024-12-06 01:51:41.752529,34.97
8456,727,105,11,2,2024-07-22 01:51:41.752535,92.78
8457,331,22,5,2,2025-01-05 01:51:41.752540,150.74
8458,330,40,13,2,2024-10-31 01:51:41.752546,107.72
8459,121,39,13,3,2025-05-07 01:51:41.752551,22.740000000000002
8460,213,105,8,4,2025-02-10 01:51:41.752557,185.56
8461,823,169,11,3,2025-05-06 01:51:41.752563,259.46999999999997
8462,507,68,8,2,2025-06-16 01:51:41.752568,75.5
8463,553,7,10,1,2024-12-28 01:51:41.752575,95.55
8464,865,85,11,2,2024-08-21 01:51:41.752581,63.62
8465,916,199,1,3,2025-04-04 01:51:41.752586,144.63
8466,801,132,7,4,2025-03-26 01:51:41.752592,111.0
8467,168,76,8,2,2025-02-07 01:51:41.752598,178.24
8468,995,91,6,4,2025-06-23 01:51:41.752603,183.8
8469,546,187,14,2,2024-11-28 01:51:41.752609,23.64
8470,830,84,20,4,2025-01-09 01:51:41.752614,166.2
8471,996,154,7,4,2024-11-20 01:51:41.752620,364.16
8472,987,31,3,2,2025-05-22 01:51:41.752625,4.0
8473,787,99,2,1,2024-12-31 01:51:41.752630,4.86
8474,427,197,18,3,2024-10-04 01:51:41.752636,278.13
8475,709,52,3,3,2024-12-26 01:51:41.752642,196.74
8476,703,112,14,2,2024-10-29 01:51:41.752647,121.38
8477,221,72,18,4,2024-08-26 01:51:41.752653,152.32
8478,10,21,13,3,2024-11-12 01:51:41.752659,127.44
8479,120,16,8,4,2025-01-27 01:51:41.752665,49.32
8480,635,179,4,1,2025-01-07 01:51:41.752674,86.69
8481,247,16,15,2,2024-07-30 01:51:41.752682,24.66
8482,360,146,12,1,2025-03-08 01:51:41.752691,62.45
8483,909,175,14,4,2024-08-24 01:51:41.752697,157.08
8484,221,56,20,4,2024-09-04 01:51:41.752704,270.48
8485,773,156,7,2,2025-06-13 01:51:41.752714,107.62
8486,506,82,12,4,2024-10-02 01:51:41.752723,138.88
8487,58,78,9,2,2025-06-19 01:51:41.752732,32.58
8488,827,184,10,2,2024-09-03 01:51:41.752738,115.56
8489,460,37,8,1,2024-12-21 01:51:41.752743,12.94
8490,128,144,20,3,2024-11-11 01:51:41.752750,188.16
8491,699,193,2,3,2025-03-30 01:51:41.752759,265.38
8492,717,60,16,4,2024-11-25 01:51:41.752768,180.8
8493,86,189,18,3,2024-09-26 01:51:41.752776,133.44
8494,104,11,20,4,2024-07-13 01:51:41.752783,24.24
8495,143,126,10,3,2024-09-01 01:51:41.752792,133.8
8496,205,66,6,1,2025-06-02 01:51:41.752802,32.57
8497,641,126,6,3,2024-09-03 01:51:41.752811,133.8
8498,758,32,20,4,2025-04-15 01:51:41.752820,255.88
8499,38,147,13,4,2025-06-22 01:51:41.752830,83.72
8500,363,56,19,3,2025-06-07 01:51:41.752835,202.86
8501,621,5,17,2,2025-06-16 01:51:41.752841,63.26
8502,309,131,2,1,2025-01-18 01:51:41.752846,34.9
8503,52,156,18,2,2025-06-18 01:51:41.752852,107.62
8504,1,90,7,3,2024-07-19 01:51:41.752859,296.46
8505,11,94,14,2,2025-01-10 01:51:41.752868,98.14
8506,826,72,15,3,2024-07-09 01:51:41.752877,114.24
8507,747,100,8,4,2024-08-08 01:51:41.752886,16.24
8508,640,29,9,2,2024-12-13 01:51:41.752896,73.66
8509,936,59,11,1,2025-04-16 01:51:41.752901,79.11
8510,214,25,3,2,2025-01-18 01:51:41.752907,72.24
8511,995,150,20,4,2025-05-01 01:51:41.752913,192.32
8512,956,97,14,4,2024-10-29 01:51:41.752918,385.76
8513,755,101,8,4,2025-01-27 01:51:41.752930,157.64
8514,556,117,3,2,2024-10-17 01:51:41.752936,79.12
8515,518,199,18,4,2024-10-30 01:51:41.752942,192.84
8516,668,23,14,4,2025-01-20 01:51:41.752947,32.12
8517,415,70,20,2,2025-04-24 01:51:41.752953,141.7
8518,8,79,8,2,2024-07-22 01:51:41.752959,7.04
8519,5,79,17,3,2024-09-27 01:51:41.752964,10.56
8520,362,168,8,2,2025-01-21 01:51:41.752970,97.72
8521,694,98,5,4,2024-10-15 01:51:41.752976,156.16
8522,112,14,12,1,2024-08-28 01:51:41.752981,60.78
8523,273,29,2,4,2024-07-31 01:51:41.752987,147.32
8524,422,144,17,4,2025-03-28 01:51:41.752993,250.88
8525,265,87,13,4,2024-10-28 01:51:41.752999,243.88
8526,458,10,14,2,2024-11-22 01:51:41.753004,128.0
8527,212,47,9,1,2025-02-28 01:51:41.753010,5.33
8528,78,4,9,4,2024-12-26 01:51:41.753016,244.72
8529,782,12,9,2,2024-10-12 01:51:41.753021,53.0
8530,666,42,20,3,2024-10-01 01:51:41.753027,6.48
8531,221,4,6,1,2025-05-02 01:51:41.753033,61.18
8532,369,84,12,1,2025-02-26 01:51:41.753038,41.55
8533,958,92,10,2,2024-07-29 01:51:41.753044,138.28
8534,347,92,5,3,2024-07-25 01:51:41.753050,207.42000000000002
8535,25,6,18,4,2025-05-11 01:51:41.753056,330.24
8536,976,142,7,3,2025-01-04 01:51:41.753061,298.17
8537,420,35,13,1,2025-02-12 01:51:41.753067,87.5
8538,354,175,1,2,2024-08-08 01:51:41.753073,78.54
8539,720,186,6,3,2025-01-12 01:51:41.753078,62.550000000000004
8540,417,65,8,4,2025-05-23 01:51:41.753086,174.68
8541,515,147,9,3,2025-04-23 01:51:41.753095,62.79
8542,215,57,7,3,2024-11-07 01:51:41.753104,84.78
8543,907,193,10,2,2025-05-14 01:51:41.753113,176.92
8544,112,13,8,2,2025-05-05 01:51:41.753123,13.78
8545,954,136,2,1,2024-09-27 01:51:41.753131,58.47
8546,704,18,18,2,2024-07-28 01:51:41.753140,92.34
8547,914,163,15,3,2025-03-24 01:51:41.753150,263.49
8548,559,87,6,4,2025-06-16 01:51:41.753159,243.88
8549,428,114,14,1,2024-08-10 01:51:41.753169,98.42
8550,733,26,18,2,2025-01-03 01:51:41.753175,188.46
8551,699,166,3,3,2024-08-03 01:51:41.753181,140.39999999999998
8552,562,66,1,3,2025-04-30 01:51:41.753190,97.71000000000001
8553,709,26,1,1,2025-03-04 01:51:41.753199,94.23
8554,216,126,14,1,2025-05-25 01:51:41.753207,44.6
8555,413,57,1,2,2025-02-17 01:51:41.753214,56.52
8556,733,25,1,2,2025-06-05 01:51:41.753220,72.24
8557,380,30,4,4,2025-06-23 01:51:41.753225,239.08
8558,602,135,12,1,2025-06-27 01:51:41.753231,35.38
8559,232,27,15,1,2025-06-10 01:51:41.753236,67.19
8560,835,139,4,3,2025-02-02 01:51:41.753241,189.0
8561,258,101,10,4,2025-06-06 01:51:41.753247,157.64
8562,665,136,11,2,2025-02-08 01:51:41.753253,116.94
8563,256,11,6,4,2024-10-29 01:51:41.753259,24.24
8564,403,126,10,4,2025-05-19 01:51:41.753265,178.4
8565,424,30,12,3,2024-09-11 01:51:41.753270,179.31
8566,770,94,3,1,2024-12-28 01:51:41.753276,49.07
8567,979,116,15,1,2025-05-20 01:51:41.753281,96.15
8568,65,15,16,1,2025-03-31 01:51:41.753287,68.97
8569,190,184,10,2,2024-08-18 01:51:41.753292,115.56
8570,603,35,11,1,2024-08-11 01:51:41.753298,87.5
8571,950,39,16,4,2025-05-09 01:51:41.753303,30.32
8572,173,24,17,4,2025-04-08 01:51:41.753309,35.76
8573,759,8,14,1,2025-05-28 01:51:41.753314,82.3
8574,768,43,16,4,2025-04-16 01:51:41.753320,171.12
8575,628,170,14,2,2024-07-13 01:51:41.753325,118.56
8576,561,84,6,1,2024-12-16 01:51:41.753331,41.55
8577,227,169,10,2,2024-09-18 01:51:41.753337,172.98
8578,581,47,17,1,2025-04-04 01:51:41.753342,5.33
8579,934,26,10,2,2024-11-08 01:51:41.753348,188.46
8580,388,180,10,2,2024-11-11 01:51:41.753353,196.18
8581,401,150,14,2,2025-06-24 01:51:41.753359,96.16
8582,638,133,20,4,2024-09-12 01:51:41.753364,386.72
8583,949,143,17,2,2025-05-24 01:51:41.753370,176.3
8584,213,164,9,3,2025-05-10 01:51:41.753376,283.38
8585,53,101,15,2,2025-02-08 01:51:41.753381,78.82
8586,624,63,7,2,2024-11-22 01:51:41.753386,171.8
8587,671,93,2,2,2024-11-03 01:51:41.753392,29.82
8588,752,177,4,2,2025-02-08 01:51:41.753397,99.48
8589,662,55,20,1,2024-07-17 01:51:41.753403,43.56
8590,139,72,18,4,2024-07-03 01:51:41.753409,152.32
8591,418,60,11,4,2025-05-13 01:51:41.753414,180.8
8592,625,185,5,4,2024-09-27 01:51:41.753420,382.6
8593,143,29,8,1,2024-10-03 01:51:41.753426,36.83
8594,882,19,20,2,2025-06-17 01:51:41.753432,75.08
8595,509,73,5,2,2024-09-06 01:51:41.753438,35.04
8596,650,138,2,4,2025-06-16 01:51:41.753443,179.84
8597,486,101,5,3,2024-11-09 01:51:41.753449,118.22999999999999
8598,992,138,3,2,2025-04-29 01:51:41.753465,89.92
8599,437,57,12,2,2024-12-17 01:51:41.753477,56.52
8600,816,182,19,2,2025-06-04 01:51:41.753488,165.84
8601,543,184,7,1,2025-03-30 01:51:41.753496,57.78
8602,293,68,19,2,2025-03-18 01:51:41.753502,75.5
8603,620,197,4,4,2024-08-26 01:51:41.753508,370.84
8604,284,87,14,2,2025-05-10 01:51:41.753514,121.94
8605,671,103,19,4,2024-08-16 01:51:41.753519,13.24
8606,838,183,18,3,2025-01-01 01:51:41.753525,230.07
8607,14,197,7,1,2025-05-05 01:51:41.753530,92.71
8608,634,72,15,3,2025-03-03 01:51:41.753536,114.24
8609,727,129,1,2,2024-08-27 01:51:41.753542,40.54
8610,272,118,12,3,2024-07-03 01:51:41.753551,117.51
8611,25,140,19,2,2025-05-19 01:51:41.753561,98.8
8612,935,163,6,4,2025-02-16 01:51:41.753570,351.32
8613,322,116,13,2,2024-10-14 01:51:41.753578,192.3
8614,806,82,6,1,2024-12-16 01:51:41.753587,34.72
8615,681,161,13,3,2025-02-18 01:51:41.753595,238.89
8616,103,109,15,2,2024-10-19 01:51:41.753604,191.28
8617,866,153,16,4,2024-11-23 01:51:41.753611,385.76
8618,883,16,8,3,2024-07-30 01:51:41.753620,36.99
8619,40,136,13,1,2025-05-21 01:51:41.753629,58.47
8620,235,35,13,2,2024-10-19 01:51:41.753639,175.0
8621,832,174,20,1,2025-06-29 01:51:41.753648,76.42
8622,89,139,20,4,2024-12-18 01:51:41.753658,252.0
8623,100,189,12,3,2024-11-01 01:51:41.753667,133.44
8624,144,44,19,3,2025-02-02 01:51:41.753676,90.63
8625,82,139,17,3,2024-12-15 01:51:41.753685,189.0
8626,589,139,3,4,2024-09-05 01:51:41.753691,252.0
8627,571,150,15,2,2024-10-29 01:51:41.753697,96.16
