review_id,customer_id,product_id,rating,review_text,review_date
1403,784,147,3,Not bad,2024-12-10 01:51:43.894683
1404,897,104,2,Would not buy again,2024-11-06 01:51:43.894689
1405,178,175,1,Just okay,2024-09-10 01:51:43.894694
1406,782,77,5,Great product!,2024-07-18 01:51:43.894705
1407,318,95,4,Great product!,2025-04-05 01:51:43.894711
1408,391,189,4,Just okay,2024-12-03 01:51:43.894717
1409,151,107,3,Great product!,2024-09-28 01:51:43.894722
1410,611,112,2,Excellent!,2025-03-26 01:51:43.894728
1411,447,52,2,Great product!,2025-06-29 01:51:43.894733
1412,541,18,5,Not bad,2024-11-14 01:51:43.894739
1413,150,188,4,Would not buy again,2024-10-31 01:51:43.894744
1414,208,175,3,Great product!,2024-10-16 01:51:43.894750
1415,349,57,2,Great product!,2025-05-20 01:51:43.894755
1416,262,33,4,Not bad,2024-11-30 01:51:43.894761
1417,722,104,2,Not bad,2024-09-08 01:51:43.894767
1418,413,160,1,Great product!,2025-06-28 01:51:43.894788
1419,89,132,2,Excellent!,2025-06-15 01:51:43.894798
1420,749,169,2,Great product!,2024-09-25 01:51:43.894807
1421,760,19,4,Excellent!,2025-03-21 01:51:43.894816
1422,258,7,2,Would not buy again,2025-04-15 01:51:43.894826
1423,492,26,2,Just okay,2024-12-11 01:51:43.894835
1424,704,87,1,Would not buy again,2025-05-07 01:51:43.894845
1425,608,98,2,Great product!,2024-12-04 01:51:43.894851
1426,548,179,2,Great product!,2024-08-06 01:51:43.894857
1427,96,184,4,Excellent!,2024-07-12 01:51:43.894864
1428,404,199,3,Not bad,2025-04-11 01:51:43.894873
1429,439,179,1,Excellent!,2024-10-30 01:51:43.894883
1430,37,136,2,Not bad,2024-11-08 01:51:43.894893
1431,746,141,3,Not bad,2025-03-09 01:51:43.894902
1432,614,32,4,Not bad,2025-04-25 01:51:43.894911
1433,481,34,1,Not bad,2024-09-07 01:51:43.894920
1434,180,146,4,Great product!,2025-05-22 01:51:43.894930
1435,325,55,3,Just okay,2024-11-22 01:51:43.894939
1436,582,43,1,Just okay,2025-03-20 01:51:43.894947
1437,406,152,2,Would not buy again,2024-09-09 01:51:43.894953
1438,469,149,3,Would not buy again,2025-05-09 01:51:43.894958
1439,979,146,4,Would not buy again,2024-09-08 01:51:43.894964
1440,619,142,1,Excellent!,2025-05-10 01:51:43.894973
1441,271,181,3,Would not buy again,2025-05-25 01:51:43.894982
1442,354,19,3,Would not buy again,2025-04-25 01:51:43.894992
1443,559,57,4,Would not buy again,2025-01-20 01:51:43.894998
1444,967,192,4,Great product!,2024-12-07 01:51:43.895003
1445,465,80,2,Would not buy again,2024-07-25 01:51:43.895009
1446,620,2,2,Just okay,2024-08-13 01:51:43.895014
1447,364,185,3,Great product!,2025-05-10 01:51:43.895020
1448,69,162,4,Not bad,2024-12-04 01:51:43.895026
1449,308,49,3,Excellent!,2025-06-29 01:51:43.895031
1450,423,90,5,Great product!,2025-02-22 01:51:43.895037
1451,514,182,4,Great product!,2025-01-04 01:51:43.895042
1452,219,22,5,Just okay,2025-01-18 01:51:43.895048
1453,45,172,5,Would not buy again,2024-07-13 01:51:43.895053
1454,920,91,4,Not bad,2025-06-09 01:51:43.895059
1455,233,163,2,Just okay,2024-11-16 01:51:43.895065
1456,701,29,3,Just okay,2025-04-10 01:51:43.895070
1457,367,6,1,Great product!,2025-01-18 01:51:43.895077
1458,860,165,1,Not bad,2025-06-28 01:51:43.895086
1459,122,123,4,Just okay,2025-01-10 01:51:43.895095
1460,495,85,2,Excellent!,2025-03-05 01:51:43.895104
1461,577,186,2,Excellent!,2025-02-07 01:51:43.895114
1462,949,192,2,Just okay,2024-10-22 01:51:43.895123
1463,884,159,1,Great product!,2024-10-08 01:51:43.895132
1464,149,123,5,Excellent!,2025-01-12 01:51:43.895140
1465,761,104,1,Great product!,2024-11-30 01:51:43.895146
1466,895,178,2,Would not buy again,2024-09-23 01:51:43.895152
1467,476,188,1,Would not buy again,2024-11-16 01:51:43.895158
1468,579,14,1,Great product!,2024-10-12 01:51:43.895163
1469,350,70,3,Just okay,2024-10-19 01:51:43.895169
1470,897,139,4,Would not buy again,2025-06-23 01:51:43.895175
1471,571,155,5,Would not buy again,2025-05-21 01:51:43.895180
1472,115,102,3,Excellent!,2024-10-17 01:51:43.895189
1473,628,69,4,Just okay,2025-02-20 01:51:43.895198
1474,237,79,2,Great product!,2025-05-10 01:51:43.895207
1475,47,38,3,Would not buy again,2025-03-21 01:51:43.895217
1476,621,62,4,Just okay,2024-11-24 01:51:43.895223
1477,274,181,3,Would not buy again,2024-10-30 01:51:43.895229
1478,113,80,1,Excellent!,2024-08-02 01:51:43.895237
1479,545,146,1,Just okay,2024-09-01 01:51:43.895243
1480,399,117,3,Not bad,2024-07-27 01:51:43.895249
1481,792,126,3,Excellent!,2024-09-29 01:51:43.895254
1482,292,180,5,Great product!,2025-04-22 01:51:43.895260
1483,316,24,2,Just okay,2025-05-15 01:51:43.895266
1484,162,99,1,Would not buy again,2025-03-06 01:51:43.895271
1485,90,135,3,Just okay,2025-04-14 01:51:43.895277
1486,51,14,4,Great product!,2025-06-26 01:51:43.895283
1487,424,178,2,Just okay,2024-10-20 01:51:43.895288
1488,406,94,4,Would not buy again,2024-08-15 01:51:43.895293
1489,144,24,2,Excellent!,2025-03-16 01:51:43.895299
1490,616,13,4,Excellent!,2024-10-30 01:51:43.895305
1491,682,147,1,Would not buy again,2025-01-09 01:51:43.895311
1492,528,29,3,Not bad,2025-05-26 01:51:43.895316
1493,133,22,3,Not bad,2025-01-09 01:51:43.895322
1494,499,2,5,Excellent!,2025-01-02 01:51:43.895327
1495,390,103,3,Great product!,2024-10-07 01:51:43.895333
1496,170,36,1,Just okay,2024-10-19 01:51:43.895339
1497,984,38,2,Would not buy again,2024-08-15 01:51:43.895344
1498,542,18,2,Great product!,2024-08-14 01:51:43.895350
1499,997,51,3,Just okay,2025-04-19 01:51:43.895355
1500,160,143,4,Excellent!,2025-05-05 01:51:43.895361
1501,949,128,3,Would not buy again,2025-04-26 01:51:43.895366
1502,659,180,2,Great product!,2025-02-19 01:51:43.895372
1503,819,17,5,Just okay,2024-10-14 01:51:43.895378
1504,749,112,2,Excellent!,2025-02-27 01:51:43.895384
1505,412,77,4,Excellent!,2025-03-31 01:51:43.895389
1506,687,22,4,Just okay,2024-09-30 01:51:43.895395
1507,584,123,5,Not bad,2025-02-10 01:51:43.895401
1508,384,182,4,Not bad,2024-11-11 01:51:43.895406
1509,875,180,3,Just okay,2025-04-22 01:51:43.895412
1510,639,128,3,Just okay,2025-01-07 01:51:43.895418
1511,897,90,2,Just okay,2024-07-07 01:51:43.895423
1512,708,174,1,Excellent!,2025-04-06 01:51:43.895429
1513,185,132,3,Would not buy again,2024-10-21 01:51:43.895434
1514,662,7,3,Excellent!,2025-06-01 01:51:43.895440
1515,214,138,5,Excellent!,2025-01-27 01:51:43.895448
1516,94,15,3,Not bad,2024-12-13 01:51:43.895458
1517,570,154,2,Just okay,2024-07-03 01:51:43.895467
1518,219,40,5,Excellent!,2025-01-26 01:51:43.895475
1519,219,189,3,Excellent!,2024-10-29 01:51:43.895481
1520,13,102,2,Just okay,2025-06-11 01:51:43.895486
1521,423,144,5,Would not buy again,2024-12-10 01:51:43.895492
1522,795,98,1,Not bad,2024-08-01 01:51:43.895498
1523,423,120,2,Great product!,2025-01-30 01:51:43.895503
1524,486,18,3,Excellent!,2025-04-15 01:51:43.895509
1525,377,2,5,Would not buy again,2024-08-07 01:51:43.895514
1526,968,182,1,Great product!,2025-01-10 01:51:43.895520
1527,652,120,2,Just okay,2024-08-06 01:51:43.895526
1528,408,146,1,Great product!,2024-10-24 01:51:43.895532
1529,786,54,2,Just okay,2024-12-27 01:51:43.895537
1530,119,166,3,Would not buy again,2024-07-04 01:51:43.895543
1531,271,97,2,Great product!,2025-02-23 01:51:43.895549
1532,956,73,3,Not bad,2024-07-03 01:51:43.895554
1533,912,143,2,Would not buy again,2025-06-20 01:51:43.895560
1534,97,192,5,Great product!,2024-07-30 01:51:43.895566
1535,842,92,2,Excellent!,2024-11-01 01:51:43.895571
1536,47,8,2,Great product!,2025-01-01 01:51:43.895577
1537,664,174,4,Great product!,2024-10-09 01:51:43.895586
1538,173,100,4,Not bad,2024-12-18 01:51:43.895596
1539,787,39,2,Would not buy again,2024-10-28 01:51:43.895605
1540,347,180,4,Excellent!,2025-03-23 01:51:43.895614
1541,237,136,3,Would not buy again,2025-05-10 01:51:43.895620
1542,937,106,4,Would not buy again,2025-04-17 01:51:43.895626
1543,543,178,2,Excellent!,2025-02-18 01:51:43.895631
1544,213,50,1,Excellent!,2024-10-18 01:51:43.895637
1545,272,83,1,Not bad,2024-12-04 01:51:43.895642
1546,407,196,2,Just okay,2025-02-08 01:51:43.895648
1547,78,27,2,Not bad,2025-04-24 01:51:43.895653
1548,791,77,1,Excellent!,2025-05-08 01:51:43.895659
1549,553,38,5,Great product!,2024-10-07 01:51:43.895664
1550,146,21,4,Great product!,2024-11-01 01:51:43.895670
1551,932,45,5,Would not buy again,2025-05-15 01:51:43.895676
1552,12,186,3,Would not buy again,2025-03-08 01:51:43.895682
1553,760,151,1,Just okay,2024-12-17 01:51:43.895687
1554,229,182,1,Just okay,2024-09-10 01:51:43.895693
1555,843,30,5,Just okay,2025-02-21 01:51:43.895699
1556,965,95,3,Just okay,2025-05-17 01:51:43.895704
1557,691,144,5,Great product!,2025-01-27 01:51:43.895710
1558,341,52,3,Excellent!,2024-08-18 01:51:43.895715
1559,672,106,2,Just okay,2025-04-10 01:51:43.895721
1560,733,41,2,Not bad,2024-10-07 01:51:43.895726
1561,839,199,1,Just okay,2025-01-25 01:51:43.895732
1562,164,81,2,Great product!,2025-06-06 01:51:43.895738
1563,680,24,5,Would not buy again,2024-08-01 01:51:43.895743
1564,382,148,3,Not bad,2024-12-31 01:51:43.895749
1565,731,103,1,Just okay,2025-01-08 01:51:43.895755
1566,582,155,2,Great product!,2024-09-07 01:51:43.895760
1567,422,2,1,Would not buy again,2025-05-21 01:51:43.895766
1568,438,60,1,Just okay,2024-07-09 01:51:43.895771
1569,772,51,3,Great product!,2024-09-16 01:51:43.895777
1570,942,129,5,Great product!,2025-05-13 01:51:43.895782
1571,63,91,5,Excellent!,2024-10-12 01:51:43.895788
1572,995,101,4,Great product!,2024-10-30 01:51:43.895794
1573,970,114,5,Just okay,2025-05-05 01:51:43.895799
1574,246,6,2,Great product!,2025-06-25 01:51:43.895805
1575,998,166,4,Not bad,2025-05-15 01:51:43.895811
1576,50,54,4,Great product!,2025-04-29 01:51:43.895816
1577,798,188,4,Great product!,2025-04-25 01:51:43.895822
1578,234,27,4,Not bad,2024-12-30 01:51:43.895827
1579,969,80,5,Just okay,2025-01-20 01:51:43.895833
1580,528,190,4,Would not buy again,2024-09-07 01:51:43.895838
1581,948,63,2,Excellent!,2025-03-18 01:51:43.895844
1582,516,99,2,Would not buy again,2024-10-11 01:51:43.895849
1583,282,91,1,Just okay,2025-05-05 01:51:43.895855
1584,669,35,2,Just okay,2025-06-15 01:51:43.895860
1585,220,58,1,Not bad,2025-05-03 01:51:43.895866
1586,907,189,2,Would not buy again,2025-01-16 01:51:43.895872
1587,348,36,4,Great product!,2024-10-24 01:51:43.895878
1588,364,102,3,Not bad,2025-05-28 01:51:43.895891
1589,992,92,4,Not bad,2025-05-16 01:51:43.895901
1590,920,56,5,Excellent!,2024-09-05 01:51:43.895910
1591,563,67,1,Not bad,2025-05-15 01:51:43.895919
1592,42,57,3,Would not buy again,2024-10-22 01:51:43.895929
1593,423,169,2,Just okay,2025-01-16 01:51:43.895935
1594,135,31,4,Excellent!,2024-08-18 01:51:43.895940
1595,786,131,1,Great product!,2025-02-19 01:51:43.895946
1596,259,166,1,Would not buy again,2025-04-22 01:51:43.895952
1597,191,181,2,Great product!,2025-05-02 01:51:43.895957
1598,256,52,1,Not bad,2024-12-08 01:51:43.895966
1599,748,152,2,Would not buy again,2024-11-05 01:51:43.895975
1600,494,154,2,Excellent!,2024-07-22 01:51:43.895984
1601,788,105,4,Excellent!,2024-07-18 01:51:43.895994
1602,866,111,1,Great product!,2024-08-02 01:51:43.896003
1603,990,92,5,Just okay,2025-03-17 01:51:43.896013
1604,73,37,5,Excellent!,2024-12-29 01:51:43.896023
1605,74,117,4,Great product!,2024-07-28 01:51:43.896029
1606,635,176,4,Just okay,2025-06-24 01:51:43.896034
1607,582,67,2,Would not buy again,2025-05-31 01:51:43.896040
1608,401,169,5,Excellent!,2024-11-27 01:51:43.896046
1609,79,49,1,Excellent!,2024-07-25 01:51:43.896055
1610,993,28,5,Great product!,2024-08-31 01:51:43.896066
1611,248,32,4,Excellent!,2024-09-06 01:51:43.896072
1612,187,99,4,Great product!,2024-07-20 01:51:43.896078
1613,950,199,2,Excellent!,2024-09-18 01:51:43.896084
1614,653,71,1,Great product!,2025-02-25 01:51:43.896090
1615,810,32,4,Excellent!,2025-05-11 01:51:43.896096
1616,556,166,1,Would not buy again,2024-12-23 01:51:43.896101
1617,759,148,5,Would not buy again,2025-05-11 01:51:43.896110
1618,470,136,2,Great product!,2024-07-01 01:51:43.896120
1619,848,68,5,Would not buy again,2024-11-11 01:51:43.896130
1620,738,154,4,Great product!,2025-01-04 01:51:43.896140
1621,579,70,4,Great product!,2025-01-24 01:51:43.896150
1622,456,48,1,Not bad,2025-02-04 01:51:43.896158
1623,276,96,4,Would not buy again,2024-08-29 01:51:43.896163
1624,765,197,1,Not bad,2024-10-23 01:51:43.896169
1625,815,108,3,Not bad,2024-07-27 01:51:43.896174
1626,792,46,4,Excellent!,2024-07-24 01:51:43.896180
1627,179,186,5,Great product!,2025-02-19 01:51:43.896186
1628,914,198,5,Just okay,2024-11-06 01:51:43.896191
1629,791,67,1,Not bad,2025-06-19 01:51:43.896197
1630,129,29,3,Excellent!,2025-02-08 01:51:43.896202
1631,379,83,4,Would not buy again,2025-03-05 01:51:43.896208
1632,115,138,2,Just okay,2025-05-01 01:51:43.896214
1633,322,71,2,Great product!,2025-01-01 01:51:43.896219
1634,389,193,5,Excellent!,2024-08-22 01:51:43.896224
1635,786,65,4,Just okay,2024-10-09 01:51:43.896230
1636,464,145,2,Great product!,2025-06-02 01:51:43.896236
1637,202,22,1,Great product!,2024-10-11 01:51:43.896241
1638,629,100,4,Just okay,2024-12-13 01:51:43.896247
1639,989,14,5,Excellent!,2025-03-18 01:51:43.896253
1640,547,6,3,Just okay,2025-04-13 01:51:43.896259
1641,409,158,1,Not bad,2025-02-07 01:51:43.896268
1642,618,47,1,Great product!,2024-12-14 01:51:43.896277
1643,761,148,4,Would not buy again,2025-03-17 01:51:43.896287
1644,152,144,3,Just okay,2024-07-27 01:51:43.896296
1645,653,196,1,Just okay,2025-04-03 01:51:43.896302
1646,405,34,3,Great product!,2024-08-03 01:51:43.896308
1647,491,1,5,Great product!,2024-10-08 01:51:43.896313
1648,807,176,1,Just okay,2024-10-23 01:51:43.896319
1649,162,8,2,Would not buy again,2025-01-30 01:51:43.896325
1650,147,22,5,Great product!,2024-08-29 01:51:43.896330
1651,412,68,5,Great product!,2024-12-17 01:51:43.896336
1652,256,34,1,Not bad,2025-02-25 01:51:43.896342
1653,603,188,2,Excellent!,2025-05-19 01:51:43.896347
1654,370,173,3,Not bad,2025-01-09 01:51:43.896353
1655,730,37,2,Would not buy again,2025-05-08 01:51:43.896359
1656,651,121,5,Excellent!,2024-10-21 01:51:43.896364
1657,689,23,1,Just okay,2024-09-05 01:51:43.896370
1658,291,84,2,Would not buy again,2024-12-17 01:51:43.896376
1659,340,117,2,Would not buy again,2024-09-11 01:51:43.896381
1660,76,24,5,Not bad,2024-11-26 01:51:43.896387
1661,569,141,3,Excellent!,2025-01-13 01:51:43.896393
1662,540,69,2,Would not buy again,2024-11-21 01:51:43.896398
1663,834,80,2,Excellent!,2025-02-23 01:51:43.896404
1664,505,60,4,Just okay,2024-07-17 01:51:43.896409
1665,321,38,5,Excellent!,2025-06-15 01:51:43.896415
1666,969,176,4,Not bad,2025-05-25 01:51:43.896420
1667,662,154,5,Not bad,2024-09-08 01:51:43.896426
1668,307,77,5,Would not buy again,2024-08-15 01:51:43.896432
1669,1000,85,4,Excellent!,2024-11-18 01:51:43.896437
1670,347,129,3,Not bad,2025-03-09 01:51:43.896443
1671,393,4,3,Great product!,2025-06-09 01:51:43.896449
1672,199,195,5,Not bad,2024-09-05 01:51:43.896454
1673,676,114,4,Just okay,2025-04-30 01:51:43.896460
1674,182,80,2,Great product!,2024-12-31 01:51:43.896465
1675,240,109,5,Excellent!,2024-09-19 01:51:43.896471
1676,934,141,5,Would not buy again,2025-06-15 01:51:43.896477
1677,754,167,1,Great product!,2024-09-27 01:51:43.896482
1678,66,31,3,Not bad,2025-02-14 01:51:43.896488
1679,171,152,4,Would not buy again,2024-09-21 01:51:43.896493
1680,645,128,2,Would not buy again,2025-02-24 01:51:43.896499
1681,593,79,2,Would not buy again,2025-04-06 01:51:43.896505
1682,165,5,5,Would not buy again,2024-12-06 01:51:43.896510
1683,954,127,2,Excellent!,2024-07-03 01:51:43.896516
1684,63,177,2,Excellent!,2025-01-31 01:51:43.896522
1685,355,86,5,Excellent!,2025-05-11 01:51:43.896527
1686,51,86,3,Not bad,2024-11-12 01:51:43.896533
1687,584,139,1,Excellent!,2025-04-12 01:51:43.896538
1688,43,24,3,Would not buy again,2025-02-20 01:51:43.896544
1689,835,45,3,Great product!,2025-02-15 01:51:43.896549
1690,963,111,1,Great product!,2024-07-20 01:51:43.896556
1691,321,34,5,Great product!,2025-01-12 01:51:43.896561
1692,318,139,3,Great product!,2025-01-19 01:51:43.896567
1693,216,185,4,Great product!,2024-12-14 01:51:43.896573
1694,191,157,4,Just okay,2024-11-16 01:51:43.896579
1695,670,150,1,Great product!,2025-05-14 01:51:43.896584
1696,490,161,4,Great product!,2024-08-25 01:51:43.896590
1697,90,200,5,Great product!,2024-10-21 01:51:43.896595
1698,422,122,2,Not bad,2025-03-20 01:51:43.896601
1699,491,177,5,Just okay,2025-05-26 01:51:43.896607
1700,616,109,1,Great product!,2025-06-25 01:51:43.896612
1701,563,23,2,Excellent!,2024-12-14 01:51:43.896618
1702,254,197,4,Not bad,2025-06-19 01:51:43.896623
1703,107,29,3,Just okay,2025-03-20 01:51:43.896629
1704,294,6,4,Excellent!,2024-12-26 01:51:43.896634
1705,511,52,5,Excellent!,2024-08-14 01:51:43.896640
1706,236,89,5,Not bad,2025-01-04 01:51:43.896646
1707,498,89,1,Excellent!,2025-01-11 01:51:43.896652
1708,835,122,3,Would not buy again,2025-01-05 01:51:43.896660
1709,845,142,3,Not bad,2025-04-03 01:51:43.896670
1710,356,17,2,Not bad,2024-12-09 01:51:43.896679
1711,617,28,2,Would not buy again,2024-07-19 01:51:43.896688
1712,767,9,5,Not bad,2024-07-23 01:51:43.896695
1713,304,115,1,Excellent!,2024-12-02 01:51:43.896701
1714,908,124,5,Excellent!,2024-11-30 01:51:43.896706
1715,532,194,3,Excellent!,2025-06-10 01:51:43.896712
1716,871,4,3,Would not buy again,2025-04-04 01:51:43.896717
1717,492,148,5,Excellent!,2025-06-18 01:51:43.896723
1718,584,169,3,Would not buy again,2025-03-03 01:51:43.896729
1719,117,36,2,Would not buy again,2025-01-04 01:51:43.896734
1720,367,134,3,Would not buy again,2025-02-22 01:51:43.896739
1721,642,65,2,Not bad,2025-05-11 01:51:43.896745
1722,459,178,4,Just okay,2025-05-20 01:51:43.896751
1723,120,192,1,Would not buy again,2024-08-17 01:51:43.896756
1724,213,3,1,Excellent!,2025-03-28 01:51:43.896762
1725,741,37,3,Would not buy again,2024-11-01 01:51:43.896767
1726,183,109,1,Great product!,2024-07-10 01:51:43.896773
1727,646,3,4,Not bad,2025-05-01 01:51:43.896779
1728,339,161,3,Excellent!,2024-07-17 01:51:43.896784
1729,478,187,2,Not bad,2024-11-15 01:51:43.896790
1730,494,143,4,Not bad,2024-09-27 01:51:43.896798
1731,231,56,4,Great product!,2025-06-13 01:51:43.896804
1732,896,61,1,Would not buy again,2024-10-30 01:51:43.896809
1733,364,68,2,Excellent!,2024-08-24 01:51:43.896815
1734,446,79,5,Just okay,2024-08-11 01:51:43.896821
1735,945,71,4,Not bad,2025-05-15 01:51:43.896826
1736,484,111,1,Just okay,2024-08-25 01:51:43.896832
1737,852,196,4,Just okay,2025-06-13 01:51:43.896838
1738,950,190,2,Would not buy again,2024-12-12 01:51:43.896843
1739,246,195,2,Just okay,2024-10-21 01:51:43.896849
1740,906,23,3,Excellent!,2024-12-21 01:51:43.896855
1741,920,14,5,Would not buy again,2025-05-13 01:51:43.896860
1742,764,134,5,Just okay,2025-03-29 01:51:43.896866
1743,225,33,1,Would not buy again,2024-11-06 01:51:43.896871
1744,157,9,5,Excellent!,2024-11-21 01:51:43.896877
1745,631,140,2,Not bad,2025-01-15 01:51:43.896883
1746,606,117,5,Great product!,2024-10-20 01:51:43.896888
1747,740,95,1,Would not buy again,2025-05-05 01:51:43.896894
1748,365,179,4,Great product!,2025-06-25 01:51:43.896900
1749,902,3,5,Not bad,2024-11-05 01:51:43.896906
1750,186,184,5,Excellent!,2024-11-22 01:51:43.896911
1751,495,46,2,Not bad,2024-11-19 01:51:43.896917
1752,846,36,2,Great product!,2025-04-14 01:51:43.896922
1753,185,141,4,Excellent!,2025-06-11 01:51:43.896928
1754,387,13,3,Just okay,2024-08-29 01:51:43.896934
1755,280,186,5,Just okay,2024-10-09 01:51:43.896940
1756,915,85,2,Would not buy again,2024-12-09 01:51:43.896945
1757,742,162,3,Just okay,2025-02-09 01:51:43.896951
1758,482,43,5,Great product!,2024-08-31 01:51:43.896957
1759,265,128,5,Just okay,2025-04-12 01:51:43.896963
1760,670,156,3,Would not buy again,2024-12-03 01:51:43.896970
1761,352,184,2,Excellent!,2024-10-18 01:51:43.896979
1762,589,47,4,Just okay,2024-08-23 01:51:43.896988
1763,82,163,5,Would not buy again,2025-05-22 01:51:43.896998
1764,940,19,1,Just okay,2024-07-13 01:51:43.897006
1765,181,83,1,Just okay,2024-12-11 01:51:43.897012
1766,342,97,1,Great product!,2025-04-06 01:51:43.897018
1767,196,179,4,Would not buy again,2025-05-19 01:51:43.897023
1768,60,99,5,Would not buy again,2024-11-07 01:51:43.897029
1769,151,148,2,Not bad,2025-04-22 01:51:43.897035
1770,61,29,2,Not bad,2024-07-10 01:51:43.897040
1771,647,128,4,Would not buy again,2025-02-20 01:51:43.897046
1772,428,72,5,Great product!,2025-02-19 01:51:43.897052
1773,951,65,3,Just okay,2024-10-26 01:51:43.897057
1774,331,38,3,Excellent!,2025-01-27 01:51:43.897066
1775,39,177,5,Just okay,2024-11-13 01:51:43.897076
1776,253,124,5,Excellent!,2025-04-03 01:51:43.897085
1777,890,94,2,Great product!,2024-11-14 01:51:43.897094
1778,955,156,4,Not bad,2025-06-04 01:51:43.897100
1779,618,33,4,Would not buy again,2024-07-05 01:51:43.897106
1780,233,13,2,Great product!,2024-07-10 01:51:43.897112
1781,354,172,1,Excellent!,2024-11-05 01:51:43.897117
1782,901,101,3,Would not buy again,2025-01-07 01:51:43.897123
1783,170,180,5,Excellent!,2024-08-19 01:51:43.897129
1784,217,127,3,Just okay,2024-09-12 01:51:43.897134
1785,348,77,3,Just okay,2025-05-01 01:51:43.897140
1786,526,121,4,Just okay,2025-01-12 01:51:43.897146
1787,411,169,2,Would not buy again,2024-10-11 01:51:43.897151
1788,528,49,1,Not bad,2024-08-29 01:51:43.897157
1789,731,110,1,Not bad,2025-03-07 01:51:43.897163
1790,898,135,2,Excellent!,2025-01-07 01:51:43.897175
1791,915,36,3,Not bad,2024-11-22 01:51:43.897180
1792,919,93,2,Not bad,2025-02-23 01:51:43.897186
1793,681,154,2,Excellent!,2025-06-26 01:51:43.897192
1794,526,155,5,Excellent!,2024-08-09 01:51:43.897201
1795,943,24,5,Excellent!,2024-12-27 01:51:43.897211
1796,243,199,3,Would not buy again,2025-01-10 01:51:43.897221
1797,831,81,4,Excellent!,2024-12-14 01:51:43.897231
1798,986,161,1,Would not buy again,2024-11-12 01:51:43.897240
1799,8,98,5,Would not buy again,2024-09-16 01:51:43.897249
1800,283,146,3,Would not buy again,2024-07-31 01:51:43.897257
1801,623,105,2,Excellent!,2025-03-08 01:51:43.897263
1802,552,5,5,Not bad,2024-08-02 01:51:43.897269
1803,924,129,2,Not bad,2024-08-05 01:51:43.897275
1804,580,71,2,Excellent!,2024-08-22 01:51:43.897281
1805,635,122,5,Not bad,2025-06-20 01:51:43.897286
1806,829,3,3,Excellent!,2025-03-19 01:51:43.897292
1807,166,36,1,Would not buy again,2025-01-07 01:51:43.897298
1808,203,163,3,Just okay,2025-03-03 01:51:43.897303
1809,640,179,4,Great product!,2024-11-06 01:51:43.897309
1810,364,121,4,Excellent!,2024-11-07 01:51:43.897315
1811,152,140,1,Would not buy again,2024-08-30 01:51:43.897320
1812,924,15,4,Just okay,2025-05-24 01:51:43.897326
1813,425,132,2,Would not buy again,2024-10-02 01:51:43.897332
1814,658,184,4,Great product!,2024-07-22 01:51:43.897340
1815,561,16,5,Not bad,2024-10-23 01:51:43.897350
1816,469,134,2,Not bad,2024-08-01 01:51:43.897359
1817,410,63,3,Would not buy again,2025-06-04 01:51:43.897369
1818,515,23,1,Great product!,2024-08-05 01:51:43.897374
1819,251,77,5,Would not buy again,2025-02-28 01:51:43.897380
1820,77,172,5,Not bad,2025-01-26 01:51:43.897386
1821,422,1,1,Would not buy again,2024-11-26 01:51:43.897392
1822,732,185,4,Just okay,2024-12-19 01:51:43.897398
1823,910,76,1,Great product!,2024-09-03 01:51:43.897403
1824,385,27,1,Not bad,2025-01-21 01:51:43.897409
1825,860,25,4,Would not buy again,2025-02-23 01:51:43.897414
1826,379,86,3,Great product!,2024-08-19 01:51:43.897420
1827,228,62,1,Would not buy again,2025-01-04 01:51:43.897426
1828,118,146,4,Not bad,2025-02-25 01:51:43.897432
1829,267,93,5,Great product!,2025-01-08 01:51:43.897437
1830,235,30,1,Not bad,2025-05-27 01:51:43.897443
1831,168,158,1,Just okay,2024-11-04 01:51:43.897449
1832,772,84,3,Just okay,2025-05-21 01:51:43.897454
1833,930,175,3,Excellent!,2024-12-27 01:51:43.897460
1834,705,150,5,Great product!,2024-12-30 01:51:43.897465
1835,696,125,3,Just okay,2024-10-13 01:51:43.897471
1836,522,170,5,Excellent!,2025-05-28 01:51:43.897477
1837,337,34,1,Great product!,2024-12-26 01:51:43.897482
1838,327,191,4,Not bad,2024-08-28 01:51:43.897488
1839,359,4,3,Would not buy again,2025-02-14 01:51:43.897494
1840,448,31,5,Would not buy again,2024-12-11 01:51:43.897500
1841,653,51,3,Not bad,2025-02-08 01:51:43.897505
1842,534,50,3,Just okay,2025-03-14 01:51:43.897511
1843,824,14,2,Would not buy again,2025-01-25 01:51:43.897517
1844,890,8,1,Not bad,2024-10-19 01:51:43.897523
1845,705,101,3,Excellent!,2025-01-01 01:51:43.897528
1846,604,69,4,Excellent!,2024-07-25 01:51:43.897534
1847,97,136,2,Not bad,2024-11-24 01:51:43.897540
1848,653,139,5,Great product!,2025-06-03 01:51:43.897545
1849,769,29,5,Just okay,2025-01-31 01:51:43.897551
1850,550,183,4,Just okay,2024-07-07 01:51:43.897556
1851,759,167,4,Not bad,2025-03-23 01:51:43.897562
1852,256,141,1,Would not buy again,2025-06-28 01:51:43.897568
1853,442,64,4,Just okay,2025-05-29 01:51:43.897573
1854,409,49,5,Just okay,2024-12-14 01:51:43.897579
1855,810,19,1,Excellent!,2025-04-23 01:51:43.897585
1856,85,127,4,Excellent!,2025-04-02 01:51:43.897590
1857,417,195,4,Excellent!,2025-06-14 01:51:43.897596
1858,953,83,5,Just okay,2024-07-29 01:51:43.897601
