transaction_id,customer_id,product_id,store_id,employee_id,quantity,purchase_date
8430,155,380,7,113,5,2024-11-17
8431,925,206,9,186,3,2025-04-17
8432,589,386,3,56,5,2025-03-31
8433,60,179,3,30,5,2024-07-15
8434,647,400,6,139,5,2024-12-02
8435,731,418,2,24,4,2024-09-02
8436,819,89,3,89,2,2024-09-22
8437,677,433,8,100,3,2024-07-09
8438,897,256,3,6,5,2024-10-04
8439,533,439,7,88,4,2025-04-11
8440,997,46,8,75,2,2024-07-02
8441,303,171,1,42,4,2025-01-22
8442,430,181,9,124,2,2024-06-28
8443,412,316,7,14,5,2024-06-19
8444,908,276,7,117,5,2024-10-30
8445,698,379,7,153,2,2025-03-03
8446,718,413,6,200,2,2025-01-08
8447,567,429,7,150,3,2025-03-14
8448,895,495,3,93,4,2024-09-06
8449,312,117,3,149,1,2024-07-19
8450,739,163,5,184,2,2025-06-08
8451,761,425,2,77,3,2024-09-15
8452,322,157,10,123,1,2024-08-25
8453,932,52,8,106,5,2024-06-20
8454,353,469,7,31,2,2024-09-16
8455,9,370,9,27,5,2024-07-08
8456,847,47,8,28,5,2024-08-05
8457,287,328,9,14,4,2024-09-19
8458,922,208,5,124,4,2025-03-09
8459,541,161,10,148,2,2024-09-07
8460,626,319,5,122,5,2024-11-28
8461,943,255,8,101,5,2025-04-08
8462,151,328,8,79,3,2025-02-12
8463,718,96,2,116,4,2024-06-23
8464,414,388,3,93,3,2024-10-30
8465,457,196,10,75,5,2025-04-01
8466,660,104,1,173,3,2025-02-03
8467,211,136,4,191,3,2024-12-28
8468,909,439,6,90,2,2025-03-24
8469,558,363,1,108,4,2025-04-20
8470,640,249,1,88,2,2025-04-28
8471,808,180,7,119,5,2025-05-04
8472,634,173,2,39,5,2024-08-16
8473,668,413,9,132,2,2025-01-15
8474,453,225,5,145,3,2024-08-15
8475,715,459,9,117,4,2024-12-05
8476,354,186,10,39,3,2025-01-10
8477,909,387,8,43,2,2024-08-22
8478,832,82,5,100,2,2024-09-02
8479,801,492,3,175,5,2025-05-27
8480,665,87,3,148,1,2025-06-10
8481,415,166,4,54,5,2025-05-26
8482,795,9,6,76,5,2024-12-04
8483,203,58,5,130,4,2025-02-21
8484,903,98,4,87,4,2025-06-14
8485,309,298,5,69,4,2024-10-07
8486,87,159,1,175,2,2025-04-22
8487,38,466,5,7,2,2024-10-27
8488,551,260,7,195,4,2024-10-21
8489,343,359,7,53,2,2025-06-15
8490,400,329,9,149,3,2025-02-18
8491,743,287,3,3,2,2025-05-16
8492,737,152,2,156,2,2025-01-26
8493,758,388,3,130,3,2025-01-26
8494,901,287,2,67,1,2024-12-12
8495,130,276,6,176,4,2024-07-12
8496,533,92,7,98,2,2025-02-04
8497,554,204,5,136,1,2024-11-18
8498,291,317,10,90,1,2025-01-23
8499,219,357,6,190,4,2025-05-05
8500,96,39,3,107,4,2025-04-18
8501,524,102,6,3,2,2024-07-21
8502,566,48,5,112,2,2025-04-12
8503,320,47,10,98,3,2025-06-15
8504,534,365,3,186,1,2024-08-15
8505,349,307,1,152,1,2025-05-23
8506,776,469,7,187,3,2024-08-27
8507,651,449,5,153,2,2024-08-05
8508,164,340,5,47,1,2024-11-26
8509,24,208,2,167,3,2025-06-17
8510,29,437,2,184,4,2024-08-31
8511,912,135,2,105,2,2025-06-06
8512,816,75,10,18,3,2024-09-11
8513,553,367,8,56,3,2024-12-20
8514,607,175,4,133,2,2024-12-17
8515,265,273,9,34,4,2024-09-18
8516,248,182,9,105,2,2025-04-24
8517,853,204,2,141,4,2025-05-31
8518,793,69,9,122,2,2024-08-10
8519,312,472,3,9,5,2025-01-28
8520,744,198,8,160,5,2025-01-19
8521,433,54,4,197,4,2025-04-23
8522,518,433,1,114,2,2024-07-13
8523,114,490,7,113,2,2024-07-20
8524,750,377,4,117,2,2025-02-13
8525,62,418,5,113,3,2025-02-05
8526,862,449,4,153,4,2025-02-24
8527,382,455,6,96,1,2024-12-29
8528,266,409,10,120,3,2025-03-03
8529,643,151,5,11,3,2025-01-20
8530,520,315,9,194,3,2025-06-15
8531,363,292,9,168,3,2025-03-15
8532,127,498,3,53,3,2025-06-07
8533,49,43,2,146,1,2024-07-06
8534,775,166,9,145,3,2025-02-02
8535,667,116,9,105,2,2024-08-16
8536,964,227,5,37,3,2024-11-19
8537,128,423,10,97,3,2024-07-19
8538,460,21,7,58,2,2025-02-13
8539,306,126,9,128,1,2024-08-15
8540,587,281,1,120,1,2025-05-24
8541,755,80,7,151,1,2025-05-17
8542,6,342,7,48,4,2024-09-22
8543,465,141,5,191,3,2024-11-27
8544,348,14,1,195,3,2025-03-16
8545,242,254,6,114,5,2025-03-08
8546,825,115,2,18,3,2024-08-01
8547,764,427,2,172,3,2024-10-28
8548,596,356,1,22,5,2025-04-13
8549,580,113,3,15,3,2024-10-15
8550,732,126,2,113,4,2025-05-26
8551,916,449,3,195,3,2024-10-03
8552,961,116,6,62,2,2024-07-06
8553,643,226,5,92,1,2024-10-26
8554,682,332,4,32,5,2024-07-01
8555,547,416,5,34,5,2025-04-24
8556,865,111,2,142,3,2024-07-03
8557,610,75,3,153,2,2024-09-20
8558,240,7,4,108,3,2024-09-06
8559,359,152,1,45,4,2024-10-26
8560,307,125,2,48,2,2024-11-02
8561,292,494,7,170,5,2025-05-24
8562,683,11,1,9,1,2024-11-05
8563,804,440,5,105,3,2024-09-27
8564,835,314,10,139,1,2025-03-26
8565,733,248,9,168,2,2025-01-02
8566,587,430,7,43,5,2025-01-02
8567,689,225,1,74,1,2025-01-24
8568,144,213,4,52,1,2025-05-22
8569,732,285,8,42,4,2025-04-30
8570,387,283,3,60,3,2024-09-22
8571,533,291,2,50,4,2024-11-08
8572,756,99,9,176,5,2025-04-06
8573,254,212,7,199,2,2024-07-28
8574,108,96,1,62,3,2025-06-08
8575,336,435,1,14,4,2024-07-11
8576,529,266,4,37,3,2024-06-20
8577,597,298,3,56,2,2024-12-22
8578,198,205,1,158,5,2025-04-16
8579,843,322,4,151,5,2025-03-22
8580,798,295,2,59,5,2025-05-18
8581,370,455,10,65,4,2024-10-01
8582,466,462,8,72,2,2024-08-05
8583,101,199,9,98,3,2025-05-06
8584,151,383,10,6,4,2024-07-12
8585,729,134,10,103,2,2024-09-11
8586,436,362,10,182,3,2024-12-25
8587,849,408,1,8,2,2024-08-28
8588,422,187,2,97,5,2025-06-02
8589,84,412,2,145,5,2024-10-01
8590,95,411,5,67,5,2024-08-01
8591,64,135,1,182,4,2024-08-25
8592,436,221,1,59,3,2024-12-19
8593,910,190,4,175,5,2024-08-20
8594,134,187,5,1,1,2025-01-31
8595,488,461,8,103,3,2025-01-04
8596,220,474,2,157,2,2024-12-14
8597,457,480,4,89,1,2024-08-20
8598,80,121,2,168,1,2025-02-25
8599,379,164,8,34,4,2025-02-17
8600,694,277,2,49,3,2025-04-18
8601,539,183,10,88,1,2025-02-27
8602,413,40,8,113,3,2024-10-08
8603,603,491,9,138,3,2024-06-19
8604,573,355,7,101,1,2025-06-10
8605,532,69,1,83,5,2024-09-21
8606,798,165,2,200,2,2025-03-18
8607,405,441,7,36,3,2024-11-06
8608,893,424,3,154,4,2024-11-16
8609,271,360,6,79,5,2024-09-20
8610,599,127,10,24,2,2024-07-18
8611,511,408,1,35,2,2025-05-08
8612,652,276,9,130,1,2024-08-03
8613,434,297,5,88,3,2024-11-23
8614,451,66,2,63,4,2025-03-05
8615,706,50,10,124,5,2024-12-28
8616,954,470,5,184,2,2025-05-23
8617,971,402,8,13,3,2025-06-06
8618,502,260,9,9,3,2024-11-04
8619,750,363,6,98,2,2025-02-17
8620,997,244,6,68,1,2025-03-27
8621,427,275,1,65,1,2024-06-19
8622,844,161,2,136,5,2025-05-03
8623,167,54,2,143,1,2024-07-09
8624,148,414,4,87,2,2025-06-15
8625,518,424,8,74,3,2025-02-28
8626,131,310,6,137,4,2024-10-03
8627,497,117,4,123,3,2024-06-20
8628,729,369,6,200,2,2024-10-12
8629,469,179,9,88,4,2025-02-12
8630,133,368,3,63,5,2025-02-13
8631,992,360,2,28,4,2024-08-02
8632,722,331,1,30,2,2024-07-19
8633,526,500,8,149,3,2025-01-16
8634,884,284,3,162,2,2025-05-24
8635,542,421,9,193,1,2025-04-11
8636,121,115,9,196,1,2025-03-23
8637,712,239,8,134,3,2024-08-14
8638,218,138,9,3,4,2024-10-30
8639,467,295,1,66,1,2024-08-01
8640,485,429,8,43,4,2025-01-01
8641,34,28,3,93,4,2024-09-02
8642,765,236,8,90,5,2025-01-07
8643,161,317,10,80,4,2024-06-18
8644,967,225,1,37,1,2025-03-25
8645,573,255,4,136,1,2025-02-28
8646,379,303,8,2,4,2024-12-27
8647,944,224,2,83,5,2025-01-17
8648,975,34,7,64,4,2025-03-31
8649,122,489,2,114,2,2024-11-27
8650,617,88,7,106,4,2024-06-23
8651,873,12,1,195,3,2024-08-19
8652,419,287,9,78,5,2024-10-09
8653,113,230,9,34,1,2024-09-17
8654,124,287,2,94,2,2025-02-07
8655,379,333,10,86,1,2024-11-16
8656,586,30,8,8,5,2024-11-08
8657,297,459,3,123,4,2024-11-23
8658,42,178,3,143,5,2025-06-05
8659,536,245,4,109,1,2025-06-17
8660,157,445,10,141,4,2024-09-28
8661,121,362,10,136,3,2024-10-12
8662,381,76,7,164,1,2025-01-30
8663,313,33,5,115,4,2024-06-25
8664,384,350,8,140,1,2025-05-13
8665,311,182,8,102,3,2025-05-05
8666,302,34,2,8,4,2024-12-07
8667,498,489,9,174,1,2025-06-05
8668,29,369,4,47,3,2024-10-14
8669,811,142,8,11,5,2025-01-02
8670,147,292,6,59,1,2024-11-20
8671,146,130,4,185,1,2025-01-12
8672,803,486,1,152,1,2025-06-03
8673,604,460,8,34,2,2024-12-14
8674,432,373,7,44,3,2024-10-18
8675,50,15,9,32,1,2025-04-17
8676,960,366,2,64,2,2024-06-23
8677,916,307,1,20,2,2024-10-20
8678,313,252,3,124,1,2024-11-28
8679,911,221,5,9,4,2025-03-29
8680,291,361,9,24,1,2025-05-16
8681,221,392,1,160,1,2025-06-16
8682,188,483,9,184,3,2024-07-26
8683,839,69,6,84,1,2025-03-08
8684,758,203,6,144,2,2024-07-22
8685,501,111,8,103,4,2024-10-07
8686,3,339,9,107,2,2025-01-10
8687,126,232,1,54,5,2024-06-22
8688,561,159,1,152,5,2025-04-09
8689,358,276,3,199,5,2025-06-14
8690,70,357,5,148,4,2024-09-25
8691,892,346,5,170,5,2025-05-26
8692,46,156,4,34,2,2025-01-06
8693,428,170,3,139,2,2024-11-17
8694,493,120,4,121,1,2025-02-16
8695,587,292,7,145,2,2024-11-12
8696,318,409,3,135,1,2025-05-13
8697,580,449,3,199,5,2025-05-24
8698,464,261,2,124,4,2025-03-13
8699,922,485,7,41,1,2025-03-16
8700,346,209,10,133,3,2025-02-15
8701,801,74,1,128,5,2025-05-26
8702,387,393,7,52,5,2024-09-04
8703,487,277,10,180,3,2024-09-10
8704,855,349,7,20,2,2025-04-14
8705,738,301,9,65,3,2025-04-24
8706,854,162,6,41,1,2025-05-23
8707,621,442,8,80,4,2024-07-23
8708,136,4,5,146,5,2024-08-28
8709,781,498,7,93,4,2024-11-30
8710,142,313,8,105,4,2024-12-10
8711,517,28,1,45,5,2025-01-15
8712,652,365,7,148,5,2025-04-06
8713,472,387,8,29,4,2024-12-04
8714,780,184,6,122,5,2025-06-02
8715,461,301,2,171,3,2025-04-03
8716,684,62,7,148,2,2025-05-08
8717,460,397,10,101,1,2024-09-30
8718,153,37,2,80,1,2025-05-29
8719,888,315,4,77,1,2025-01-22
8720,746,33,10,30,3,2024-11-03
8721,334,272,6,110,1,2025-03-13
8722,92,212,3,3,3,2024-09-21
8723,820,374,2,61,3,2024-09-30
8724,640,83,6,50,2,2024-10-01
8725,681,376,1,195,3,2025-05-01
8726,639,100,2,47,4,2025-01-18
8727,420,128,7,139,1,2024-09-24
8728,397,308,5,143,4,2025-03-28
8729,239,397,3,130,2,2024-07-29
8730,922,389,7,2,4,2025-04-22
8731,405,92,2,121,2,2025-04-27
8732,348,428,1,2,2,2024-11-25
8733,554,93,8,5,5,2025-04-04
8734,47,16,1,83,4,2024-10-09
8735,982,333,4,21,1,2025-04-22
8736,687,476,4,180,3,2025-02-14
8737,912,254,6,11,5,2025-05-06
8738,454,374,1,46,3,2024-09-29
8739,754,62,9,135,2,2024-12-11
8740,285,170,5,125,5,2024-08-11
8741,662,46,3,80,3,2024-10-31
8742,91,49,5,87,5,2024-12-16
8743,887,485,4,176,5,2024-12-15
8744,170,207,2,21,3,2024-11-26
8745,725,294,10,39,4,2025-02-02
8746,26,359,9,6,3,2024-10-05
8747,586,486,4,38,4,2024-10-16
8748,646,351,10,175,4,2025-05-25
8749,816,199,3,41,2,2025-03-20
8750,791,413,5,188,4,2025-04-11
8751,725,209,9,181,5,2024-10-04
8752,317,196,5,168,5,2025-03-25
8753,575,357,9,193,2,2025-02-10
8754,661,243,2,1,5,2024-09-29
8755,127,71,4,22,2,2025-05-25
8756,660,434,1,186,1,2024-09-16
8757,573,176,1,126,3,2025-06-16
8758,88,94,5,93,3,2025-04-04
8759,198,50,2,77,4,2024-09-16
8760,979,160,7,94,4,2024-12-26
8761,634,182,10,70,5,2025-06-17
8762,555,91,2,18,4,2024-12-23
8763,591,363,1,102,5,2025-03-06
8764,776,221,6,71,5,2025-02-19
8765,55,451,4,136,2,2024-08-13
8766,981,130,1,128,4,2024-08-14
8767,584,256,3,159,4,2025-05-29
8768,535,47,2,36,4,2024-11-12
8769,194,95,6,169,1,2024-10-26
8770,769,134,2,179,4,2025-02-27
8771,488,206,7,18,3,2024-09-27
8772,515,103,8,15,1,2024-09-25
8773,919,117,6,69,1,2024-08-24
8774,20,180,9,104,3,2025-04-06
8775,124,332,7,107,5,2025-03-05
8776,675,325,5,34,2,2024-06-19
8777,959,42,7,120,5,2024-07-12
8778,545,174,4,82,3,2025-01-11
8779,185,232,4,167,5,2024-10-09
8780,986,385,10,190,1,2024-12-25
8781,20,49,6,5,3,2024-12-09
8782,282,269,4,200,1,2024-08-25
8783,806,132,5,26,3,2024-10-12
8784,211,11,9,92,2,2025-01-02
8785,252,451,2,44,5,2024-10-10
8786,850,311,2,104,1,2025-04-07
8787,723,32,1,175,2,2024-11-19
8788,860,286,6,175,3,2025-05-20
8789,909,31,1,147,4,2025-03-06
8790,594,350,2,115,1,2025-04-12
8791,455,192,5,65,2,2025-03-25
8792,87,49,8,71,5,2025-06-01
8793,827,87,7,44,3,2024-10-11
8794,547,1,5,14,5,2025-03-03
8795,622,494,3,59,4,2024-07-07
8796,329,271,8,185,5,2025-02-25
8797,412,7,9,102,4,2024-11-12
8798,604,3,10,15,4,2024-12-28
8799,47,168,7,124,1,2025-05-26
8800,504,197,2,137,5,2025-06-05
8801,883,157,6,197,4,2024-09-18
8802,957,15,8,88,2,2025-03-13
8803,24,410,4,75,3,2024-09-06
8804,349,464,9,189,3,2024-11-11
8805,448,291,6,139,4,2024-07-22
8806,185,289,6,49,4,2025-01-01
8807,425,192,2,52,1,2024-08-04
8808,25,440,3,4,4,2025-05-15
8809,881,36,9,147,3,2024-11-15
8810,541,490,2,96,1,2024-11-07
8811,325,89,8,130,2,2024-10-21
8812,392,97,8,127,1,2025-06-07
8813,264,326,6,37,1,2024-08-17
8814,94,318,2,61,1,2025-04-19
8815,118,256,3,177,5,2025-04-21
8816,102,94,4,143,3,2024-10-01
8817,555,275,10,56,2,2024-10-02
8818,173,112,6,102,4,2024-12-23
8819,293,500,10,137,2,2025-02-28
8820,148,177,8,182,2,2024-11-18
8821,188,50,9,165,4,2024-11-12
8822,262,447,2,3,3,2024-07-24
8823,787,350,6,110,3,2025-05-23
8824,92,468,6,13,1,2025-06-13
8825,158,80,5,23,5,2024-11-29
8826,315,308,3,67,1,2025-06-08
8827,976,192,7,86,2,2024-10-27
8828,418,294,1,115,3,2025-06-07
8829,695,91,10,153,3,2025-03-29
8830,174,457,8,40,5,2024-07-03
8831,61,226,3,59,3,2024-10-08
8832,630,362,4,35,1,2024-09-09
8833,985,434,7,103,5,2024-11-02
8834,334,451,1,125,3,2024-08-14
8835,186,396,3,20,5,2025-06-18
8836,28,91,5,69,2,2025-04-12
8837,731,260,5,190,3,2025-04-05
8838,60,77,7,170,4,2024-09-10
8839,306,417,6,137,3,2025-03-28
8840,400,420,5,88,2,2025-06-14
8841,102,228,7,129,3,2024-11-02
8842,328,16,8,181,2,2025-04-04
8843,146,319,8,26,3,2024-08-06
8844,423,20,3,159,2,2024-10-20
8845,915,479,1,163,4,2024-10-25
8846,332,276,6,118,4,2024-07-23
8847,265,455,2,2,5,2025-06-11
8848,385,491,8,25,3,2024-10-13
8849,965,407,2,94,1,2024-09-25
8850,848,482,1,12,4,2024-08-07
8851,922,62,8,185,4,2024-11-22
8852,124,414,4,28,3,2025-04-06
8853,54,479,1,145,3,2024-10-04
8854,208,160,9,111,4,2024-12-30
8855,246,479,8,128,2,2025-02-28
8856,771,150,2,156,4,2024-07-28
8857,612,56,6,124,3,2025-05-10
8858,601,179,7,172,5,2025-03-16
8859,243,350,5,34,3,2024-10-10
8860,505,93,8,8,2,2024-07-09
8861,521,303,9,159,3,2024-07-17
8862,771,266,4,34,1,2025-01-22
8863,517,86,8,90,2,2025-06-03
8864,395,461,1,19,2,2025-05-13
8865,973,52,4,147,3,2024-09-08
8866,118,255,2,34,5,2025-03-02
8867,276,99,8,12,3,2024-11-07
8868,63,309,6,31,4,2024-07-22
8869,326,80,5,144,4,2025-02-15
8870,476,314,4,40,5,2024-12-26
8871,567,472,9,141,1,2024-08-06
8872,417,173,1,186,1,2025-05-20
8873,68,481,3,185,4,2024-10-14
8874,496,233,8,91,3,2025-04-08
8875,30,476,5,33,2,2024-09-07
8876,418,338,2,61,2,2024-10-12
8877,649,281,5,59,4,2024-11-17
8878,240,426,9,181,5,2024-08-24
8879,936,200,6,39,2,2025-05-16
8880,908,402,8,145,5,2025-01-15
8881,20,230,3,116,3,2024-09-18
8882,276,484,7,1,5,2025-03-02
8883,568,60,1,69,4,2025-04-25
8884,987,343,3,148,3,2024-09-03
8885,601,284,10,166,2,2024-08-27
8886,692,34,3,51,2,2024-11-02
8887,104,174,6,194,5,2025-03-17
8888,253,127,5,123,4,2024-11-30
8889,782,188,7,150,4,2025-06-10
8890,569,73,9,88,3,2024-06-28
8891,668,123,7,130,5,2024-07-24
8892,805,492,3,42,5,2025-05-14
8893,129,419,8,152,5,2025-06-06
8894,312,252,3,27,1,2024-12-19
8895,582,97,9,88,2,2025-05-04
8896,417,407,9,138,1,2024-11-14
8897,457,207,5,162,2,2024-09-06
8898,86,22,1,96,5,2025-02-03
8899,867,184,8,83,3,2024-06-22
8900,652,31,7,32,3,2024-12-17
8901,513,470,7,20,1,2024-06-20
8902,209,472,5,110,4,2025-01-30
8903,802,246,3,55,1,2024-10-14
8904,992,416,1,155,1,2025-01-14
8905,146,432,8,166,5,2025-03-27
8906,383,466,7,114,3,2025-06-14
8907,554,338,4,22,1,2024-09-26
8908,173,363,3,73,3,2024-07-07
8909,801,387,8,154,5,2025-02-05
8910,252,430,2,43,1,2025-05-04
8911,551,303,4,5,2,2024-11-29
8912,976,51,6,120,3,2025-06-09
8913,434,435,4,86,2,2024-12-07
8914,985,267,9,118,4,2025-03-15
8915,934,47,7,78,5,2025-05-27
8916,569,340,8,179,3,2024-06-28
8917,463,336,7,29,4,2025-05-26
8918,43,165,3,80,3,2025-04-02
8919,2,467,6,47,2,2024-08-25
8920,833,270,10,77,5,2025-01-06
8921,476,289,3,144,3,2025-03-16
8922,985,295,4,120,1,2024-12-25
8923,850,360,9,61,2,2025-02-19
8924,636,273,7,150,5,2024-09-02
8925,297,268,9,106,4,2024-07-20
8926,669,202,8,41,4,2025-04-27
8927,996,388,10,99,2,2024-09-13
8928,172,280,1,34,3,2024-07-02
8929,1,330,7,89,2,2024-10-02
8930,62,103,1,154,5,2024-11-14
8931,956,145,5,21,3,2024-10-02
8932,944,165,9,133,4,2024-06-25
8933,494,70,9,140,1,2025-05-03
8934,280,230,7,61,3,2025-03-01
8935,613,391,10,178,2,2025-03-09
8936,257,102,4,18,4,2025-06-14
8937,860,150,3,46,2,2024-10-09
8938,697,484,1,77,1,2024-08-20
8939,390,321,6,168,3,2024-10-24
8940,360,219,6,148,1,2025-01-10
8941,863,207,4,121,5,2025-05-04
8942,648,223,5,187,3,2024-09-29
8943,218,194,1,116,2,2025-03-08
8944,600,43,6,61,1,2025-01-10
8945,861,252,1,195,4,2025-05-28
8946,523,13,9,166,2,2024-07-20
8947,289,252,10,112,2,2025-03-31
8948,47,54,3,182,3,2025-04-27
8949,166,165,8,119,4,2025-04-09
8950,757,288,4,123,1,2024-09-19
8951,547,248,10,44,1,2025-01-21
8952,577,313,7,193,5,2024-08-07
8953,72,200,2,67,5,2025-06-04
8954,308,157,6,77,4,2025-03-12
8955,92,255,10,49,5,2024-07-18
8956,405,403,8,163,4,2024-12-24
8957,716,395,7,79,2,2025-05-01
8958,126,148,5,51,4,2024-07-12
8959,851,395,1,162,2,2025-04-22
8960,144,351,6,88,5,2025-05-19
8961,743,358,4,78,2,2024-12-29
8962,570,29,6,160,4,2024-12-19
8963,287,271,7,119,3,2025-05-29
8964,900,426,8,133,5,2024-12-09
8965,443,22,1,127,2,2024-12-30
8966,216,97,8,43,2,2024-10-19
8967,626,485,9,155,5,2024-07-22
8968,517,46,10,97,1,2024-09-13
8969,981,158,8,93,3,2025-05-19
8970,822,457,8,122,1,2025-06-18
8971,326,301,6,29,5,2024-09-21
8972,906,383,6,87,1,2025-01-09
8973,699,461,5,104,4,2024-12-06
8974,969,293,3,193,1,2024-09-08
8975,351,278,7,183,4,2024-10-16
8976,651,89,2,79,1,2025-04-09
8977,268,329,10,58,2,2024-08-19
8978,771,161,1,133,2,2024-08-16
8979,725,379,4,174,2,2024-11-12
8980,464,25,9,166,1,2025-03-26
8981,280,274,5,12,5,2025-02-21
8982,252,15,3,41,3,2024-12-28
8983,679,25,3,158,3,2024-07-11
8984,330,495,8,147,3,2024-08-03
8985,350,156,4,13,1,2024-06-21
8986,216,198,7,196,5,2024-08-17
8987,471,97,3,58,3,2025-02-20
8988,983,181,8,70,2,2025-04-29
8989,614,494,4,137,4,2025-06-05
8990,337,276,3,166,4,2024-09-05
8991,17,27,1,5,1,2024-08-18
8992,936,422,3,165,2,2025-04-22
8993,709,423,3,76,1,2024-06-24
8994,137,351,3,33,5,2024-08-04
8995,662,448,8,76,2,2025-05-11
8996,945,223,2,121,1,2024-09-30
8997,3,379,2,149,2,2024-07-30
8998,624,261,2,108,4,2024-11-04
8999,488,269,8,13,5,2024-09-07
9000,5,435,6,161,5,2024-11-26
9001,924,92,8,8,1,2024-10-18
9002,10,261,7,185,2,2024-09-26
9003,689,190,10,13,1,2024-11-22
9004,178,349,2,146,1,2025-03-25
9005,424,358,8,74,5,2024-07-28
9006,570,23,2,3,2,2025-05-08
9007,917,467,7,154,4,2025-06-03
9008,714,110,3,17,4,2024-07-24
9009,721,51,1,108,4,2025-03-10
9010,501,235,5,179,4,2025-04-27
9011,781,487,3,91,4,2024-11-03
9012,403,96,10,124,4,2024-12-14
9013,552,457,9,59,4,2025-04-30
9014,84,114,6,123,2,2024-10-15
9015,807,365,2,107,4,2024-07-10
9016,898,164,5,33,3,2025-05-19
9017,665,38,5,74,4,2025-06-14
9018,667,366,9,43,4,2025-03-11
9019,80,105,7,104,3,2025-04-07
9020,552,254,10,98,3,2024-10-01
9021,32,106,9,178,3,2024-08-19
9022,914,293,4,200,3,2025-05-17
9023,853,328,1,178,3,2024-09-07
9024,836,314,6,36,5,2024-12-20
9025,688,8,3,33,1,2024-11-25
9026,456,24,2,94,2,2024-10-06
9027,689,473,7,67,3,2024-12-04
9028,127,196,10,153,5,2024-12-01
9029,362,106,1,40,1,2024-11-12
9030,996,461,4,9,5,2024-07-14
9031,833,353,10,57,3,2024-06-18
9032,386,60,3,106,3,2025-05-03
9033,848,474,3,154,2,2024-07-18
9034,616,149,1,60,3,2024-12-13
9035,367,3,3,14,1,2025-04-01
9036,397,464,7,153,1,2024-12-25
9037,182,124,10,195,1,2025-05-01
9038,860,338,9,22,2,2025-02-15
9039,787,417,1,184,4,2025-06-16
9040,832,469,2,69,5,2025-03-22
9041,714,426,5,162,2,2024-08-07
9042,9,170,3,16,5,2025-02-17
9043,128,91,7,26,3,2025-04-10
9044,474,200,5,174,3,2025-03-15
9045,380,424,8,86,2,2024-10-04
9046,959,117,2,38,2,2025-04-28
9047,198,191,1,120,1,2024-06-26
9048,456,470,7,62,5,2024-10-28
9049,10,429,9,28,5,2024-07-31
9050,227,206,1,182,2,2024-08-30
9051,761,23,2,30,2,2024-08-16
9052,21,80,8,193,2,2025-01-28
9053,777,73,8,118,2,2024-08-24
9054,288,307,1,48,1,2024-12-03
9055,697,127,4,47,2,2024-09-12
9056,944,319,2,102,3,2025-01-09
9057,727,343,7,80,1,2025-04-12
9058,367,133,4,17,3,2025-05-06
9059,197,452,8,67,5,2025-01-13
9060,93,473,1,126,3,2025-01-19
9061,836,217,6,85,3,2025-06-15
9062,629,349,1,108,1,2025-04-02
9063,641,293,1,147,4,2024-12-04
9064,311,364,5,4,1,2025-06-15
9065,828,443,10,3,2,2025-04-07
9066,736,462,4,163,4,2024-07-02
9067,227,321,4,17,3,2024-06-27
9068,240,159,3,134,1,2025-01-26
9069,506,105,7,69,4,2024-08-24
9070,991,482,8,33,2,2024-10-31
9071,372,450,3,157,4,2024-08-28
9072,38,335,5,58,1,2024-07-29
9073,288,378,5,56,4,2024-08-06
9074,505,468,7,85,4,2025-01-15
9075,927,140,10,157,3,2025-03-26
9076,721,210,4,136,1,2024-10-11
9077,724,354,2,189,3,2025-04-25
9078,621,6,8,70,1,2024-11-06
9079,215,213,3,115,3,2025-04-08
9080,8,422,10,79,3,2025-05-04
9081,201,212,5,42,5,2025-04-02
9082,841,194,8,41,4,2025-05-16
9083,654,143,7,148,4,2024-07-15
9084,406,432,4,138,2,2025-05-14
9085,114,462,9,164,1,2024-12-17
9086,891,98,1,63,4,2025-05-12
9087,285,419,9,195,3,2024-08-08
9088,583,399,4,166,5,2024-09-17
9089,513,250,10,196,2,2025-02-23
9090,506,130,1,83,3,2024-10-01
9091,175,308,7,158,2,2024-12-11
9092,566,6,6,107,4,2024-08-21
9093,199,321,5,176,5,2024-12-08
9094,676,355,1,107,4,2025-04-11
9095,757,203,3,178,2,2024-10-04
9096,580,22,6,124,1,2025-05-04
9097,689,357,10,123,2,2025-05-07
9098,699,393,10,22,5,2025-03-03
9099,618,230,9,91,3,2025-06-04
9100,579,66,6,64,1,2025-03-03
9101,180,340,2,153,4,2024-08-04
9102,67,354,10,6,5,2025-04-24
9103,603,115,4,44,3,2025-02-26
9104,132,37,10,43,4,2025-06-18
9105,764,327,4,111,2,2025-02-21
9106,67,59,3,197,3,2025-04-07
9107,131,60,8,42,2,2024-08-09
9108,266,82,3,190,1,2025-01-23
9109,956,462,8,78,2,2025-01-31
9110,584,406,3,120,2,2025-01-06
9111,877,251,9,187,3,2024-12-03
9112,234,35,2,200,5,2024-07-30
9113,903,94,3,61,5,2025-03-08
9114,536,275,10,104,2,2025-01-28
9115,747,168,2,84,4,2024-11-22
9116,802,86,7,3,4,2024-12-23
9117,281,484,4,11,1,2025-01-22
9118,197,379,6,185,2,2024-07-29
9119,869,132,1,52,3,2024-12-06
9120,695,490,5,37,5,2024-12-02
9121,24,349,10,155,2,2024-12-14
9122,994,367,7,145,5,2024-08-06
9123,710,477,1,5,3,2025-02-07
9124,695,356,3,148,5,2025-05-11
9125,546,204,7,10,5,2025-01-05
9126,630,146,7,181,5,2025-04-20
9127,259,275,8,163,1,2025-05-21
